报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),698,-5459,-8388,25952,27296,10975,-6015,32820,19923,7916,--,4620,--,-3093,--,33335,--,18312,--,56002,--,20786,--,43524,--,17704,0,26046,0,7573,0,8929,0,2783,--,3621,0,-1470,0,5119,0,1980,0,6411,0,2232,0,3603,0,0,0,0,0,--,
经营活动产生的现金流量净额(万元),18147,11397,-649,49317,35719,15358,9755,57766,40100,31255,21040,11868,2547,-2362,1515,-42919,-37997,-31119,-16885,54892,40574,20361,-1754,63513,51093,40719,5982,22520,20241,9852,747,18917,14499,5400,-106,6961,3027,-326,-984,1424,-332,-260,-69,3505,5916,1347,-1223,8563,5894,2392,0,3930,0,--,
现金及现金等价物净增加额(万元),-12082,1928,1545,14429,10097,-562,10121,-38842,-45033,-45635,9882,-34706,12598,-31094,-9231,-32162,-34065,-14668,-14662,-13725,-6319,2613,-24533,56837,27280,36374,-1760,44317,71838,86989,-4971,17158,16518,8036,65,-5532,-4785,-7402,-5157,2024,-2695,-919,2494,-2312,-1727,-864,-1920,9456,7640,151,0,-5601,0,--,
总资产(万元),793252,808193,806362,812991,829134,816729,808657,799706,812963,770488,776704,769784,835904,740126,750269,741160,693789,678885,645816,616438,587548,529260,454490,431210,367302,317946,268940,255941,277882,282649,193957,174211,167721,153256,142359,133268,138029,136602,132966,134791,127279,121116,115048,106100,93037,69804,62153,60939,61904,55230,0,52572,43116,30078,
流动资产(万元),233516,240999,236022,233765,262949,248357,246119,239687,264447,245839,256511,248574,310843,238707,247937,248456,219389,222328,215500,185201,224039,197883,190245,193299,146111,145147,110940,105961,139621,153585,66531,63280,72567,59666,47605,41036,48417,46493,45050,49073,49094,46310,44127,35059,38506,30396,26363,26728,26133,19171,0,16375,18030,14994,
总负债(万元),348861,371701,364379,363019,357779,363021,365165,349157,372781,345985,367955,353671,424780,355871,359190,343636,385015,383827,371741,341455,329549,291777,235824,213003,159798,130374,93821,83136,113030,129861,119979,91098,87495,78222,68055,59391,66036,68806,63430,63466,56925,53629,48412,40115,32746,17306,10493,9132,10361,36434,0,35295,28575,18207,
流动负债(万元),246666,269302,261655,260385,256330,259724,259249,243142,244694,215305,206025,193423,227914,231357,242145,219528,225474,248009,243338,216079,207214,168942,147024,124218,117079,103682,71598,65931,82946,95458,107776,84303,80729,76167,65926,57205,63813,66810,56387,56374,51780,48484,43267,39970,31743,16812,9998,8638,9847,22320,0,21213,18876,16527,
股东权益不含少数股东权益(万元),417554,411084,415575,423611,425498,410272,402008,407682,398941,386337,373639,380243,376726,366011,372614,379092,291316,278365,258480,259483,243519,223959,205981,206823,196589,179911,169388,166922,159356,147470,69421,69448,67581,63508,61719,62392,60911,57433,59115,60717,60012,57578,57045,57426,54559,51453,50608,50711,50484,17851,0,16410,13878,11351,
净资产收益率加权(%),0.51,-1.01,-1.93,6.55,6.62,2.75,-1.49,7.62,5.26,2.14,-1.75,1.62,0.69,-0.64,-1.8,9.75,11.64,6.9,-0.44,24.11,17.79,9.59,-0.42,23.51,--,10.16,0,22.2,0,9.38,0,12.83,0,4.04,--,5.79,0,-2.45,0,8.56,0,3.47,0,10.51,0,4.3,0,12.42,0,0,0,16.72,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
