报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
现金及现金等价物净增加额(万元),-2688,480,-1761,1830,2168,1906,-4553,76,-6393,-1327,-680,-10369,-5065,-8269,-8539,6938,-3203,1762,20566,-9211,-9844,-4211,-1290,14412,22103,31800,573,-7377,-5984,-4078,1752,10538,11934,241,3628,2167,--,924,-895,
总资产(万元),300447,292227,295488,289687,294376,284408,278205,278285,275744,279197,270093,262154,278078,270240,266274,267335,261506,264092,269632,242337,234307,231591,213224,204296,198874,198272,102509,88558,82548,76798,76553,64038,63231,46174,42296,--,--,35134,26468,
流动资产(万元),128444,122405,128224,122271,131522,124599,118983,118930,113798,117956,108193,100704,120434,112492,108752,110813,109247,113687,121743,93148,90634,94552,79158,73216,75713,85426,42366,37787,39795,41555,47398,41193,42918,28519,26079,--,--,20545,16020,
总负债(万元),193936,191316,193474,181660,188509,179053,174449,172717,177028,179973,171272,158287,177162,173067,170218,167720,160980,164954,167972,137859,132715,131243,114605,111802,107995,106405,61187,47021,41687,36830,38568,25839,26641,28270,25042,--,--,22128,15702,
流动负债(万元),121745,121147,126965,114939,121144,112518,107548,105765,164947,167888,160729,147550,161034,153858,150981,148356,134800,136946,129487,99681,91711,90633,78123,75094,69904,66417,44211,36365,30481,29040,29904,19322,22822,24447,22270,--,--,20659,13326,
股东权益不含少数股东权益(万元),81153,82835,85199,87962,87420,87518,86873,87204,83438,84718,85170,85831,83861,81539,81315,83055,84924,84479,87768,88903,87187,86454,85326,84916,83770,85138,35487,35213,34913,34397,32903,32357,31364,13047,12318,--,--,11069,10147,
净资产收益率加权(%),-7.95,-6.22,-3.29,0.62,0.02,0.22,-0.44,2.32,-2.06,-0.48,-0.87,2.66,0.97,-1.84,-2.12,-2.75,-0.56,-1.07,-1.28,4.6,2.64,1.8,0.48,4.59,0,3.25,0,8.63,0,6.11,--,15.1,0,--,22.38,--,--,--,22.02,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
