报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
净利润(扣除非经常性损益后)(万元),39739,24499,16605,40198,30779,21165,13772,18890,14425,8655,--,12454,--,6528,--,14130,--,5989,--,10476,--,5655,0,5728,--,3220,0,7314,0,5806,--,8736,0,4187,--,3366,0,2569,0,2373,0,2189,0,4140,0,3282,0,4365,0,1944,0,3481,2399,2284,--,1144,1184,1211,1247,0,--,--,--,--,--,
经营活动产生的现金流量净额(万元),5974,3009,662,58519,25601,11425,13187,64934,6839,-2114,-2760,10295,-14036,-13785,-7016,18520,-7321,-8265,-2507,-9575,-20578,-15388,-10912,-2450,-17726,-8792,-7016,22391,-12519,-12509,-495,13609,-4257,-8768,-4748,10266,-4610,-6035,-4374,2829,-18334,-15921,-8246,8106,-13274,-15170,-6846,-5104,-17249,-11638,-7765,9534,0,-5785,--,-3455,-9768,9780,-2823,-3058,--,-3574,--,--,--,
现金及现金等价物净增加额(万元),-12783,-12813,-5053,23678,37,-9883,3200,40319,8227,8994,8588,-10483,-27326,-23595,-11678,14224,-10906,-12790,-3940,-4202,-16280,-6493,-1709,-850,-9223,-14338,-8273,10700,-14097,-15168,-5977,10595,1524,982,1801,-1494,-5798,-9129,-340,207,-9600,-4954,-8174,-3502,-10268,-11232,-5520,-2162,-11590,-7437,-2537,2390,0,-4847,--,6383,10477,2907,-1665,-10292,--,15906,--,--,--,
总资产(万元),236639,220214,221596,209799,190230,177978,180481,171166,178031,178146,183171,188284,176987,164931,170132,172532,163771,158272,161236,158878,158500,157943,157833,139913,148125,127224,123915,124252,117518,108343,122024,129521,134733,118041,105655,94008,115727,107881,107834,104418,113844,110059,107386,105396,110232,101615,99672,95843,92767,87887,86436,81322,77262,81029,70864,76173,72658,57109,58966,47673,42559,43912,20387,--,--,
流动资产(万元),159521,145455,147947,136846,135686,124023,124818,116166,130168,130916,136522,140661,135010,124479,130251,132167,123525,116874,120101,117299,119289,118144,118649,99849,109664,88543,86950,86777,79427,69386,82132,88825,90007,78436,65831,55948,74709,66338,65898,62452,71454,66956,66164,63746,75397,68529,66805,64423,63468,60188,--,0,0,--,44189,0,0,0,0,0,35419,38334,16033,--,--,
总负债(万元),38047,37904,41451,46750,30829,29010,38517,42983,54637,55983,65467,80523,72111,63690,65850,73419,70537,67504,72164,74464,76340,76340,78841,64815,74064,54295,49294,51905,45184,37431,47267,58666,66381,53127,43558,33428,55182,47602,49426,46702,54582,51342,45517,44493,48583,41015,41257,38449,36939,32874,32777,28340,22454,26333,18866,24453,17772,22629,23701,14215,7292,10606,12067,--,--,
流动负债(万元),33649,34446,38040,43339,26443,24624,37411,41877,47932,48814,58842,73849,65540,63384,65544,73113,70031,66998,71658,73958,75635,75634,78136,64109,72958,53189,48189,50799,43878,36125,45959,57361,63408,50323,40653,30523,44592,37012,45836,43112,35992,32752,32927,31903,36193,31625,33867,32859,31149,30084,--,0,0,--,15840,0,0,0,0,0,5403,8801,11447,--,--,
股东权益不含少数股东权益(万元),198806,182626,180411,163265,159401,148968,141964,128179,123343,122071,117566,107584,104664,100982,103969,98753,92676,90192,88488,83809,81362,80792,78167,75098,72935,71783,73573,71386,71126,69791,73607,69782,67620,64763,61945,60401,60352,60091,58233,57515,59024,58488,61658,60665,61033,60001,57802,56737,55189,54362,52998,52321,54229,54104,51876,51606,54763,34355,35147,33250,35266,33306,8320,7943,7885,
净资产收益率加权(%),22.34,14.17,9.71,28,21.37,15.13,10.21,21.35,18.39,13.64,9.86,12.69,9.93,6.36,5.15,16.37,10.05,7.34,5.43,14.54,11.48,7.3,4,9.13,--,4.39,0,10.37,0,7.85,--,14.27,0,6.81,--,6.31,0,4.36,0,2.08,0,3.55,0,7.56,0,5.64,0,7.86,0,0,0,7.49,0,0,--,2.76,2.45,7.54,0,0,--,21.58,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
