报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
现金及现金等价物净增加额(万元),-2868,808,3235,-10879,-15018,-9578,-17793,-2038,-19985,-13547,-8658,-8698,4780,3896,-9491,3332,-14294,-13289,-5387,10729,8510,4026,-569,-5606,-4577,505,-5359,-536,154,-475,-559,40303,37676,45103,43506,4082,4619,2430,773,2866,-1034,-4156,
总资产(万元),324041,324573,324122,322769,307127,305159,296269,300511,261877,255374,246968,246384,256642,247641,234323,239222,201665,196537,183817,182985,169907,160476,151806,151014,142139,134469,127143,128683,125507,124774,117396,118394,116127,103091,101190,53163,52013,--,--,47744,44363,41425,
流动资产(万元),99402,98583,94974,91547,87913,88086,82205,95552,75927,82136,83790,91049,111643,111604,108630,118618,90117,89173,83750,87471,80612,76069,70324,70057,67984,60394,54042,60024,58024,56791,56350,56934,53846,59141,57570,17414,15436,--,--,9528,10669,7307,
总负债(万元),124362,123969,124344,122064,107967,103828,95669,99876,64331,56174,53534,58469,74321,68910,57185,63695,42181,37106,32542,33325,28433,29462,21994,22541,18087,20363,14511,16987,15834,14368,16753,18684,17851,15767,15345,12786,15019,--,--,12355,11746,10669,
流动负债(万元),48723,47955,50322,61033,48261,44118,45830,50110,37829,38299,35720,40710,57807,53503,51859,58460,37043,32027,28076,28929,26280,27344,19874,20421,18087,17021,14511,16987,15834,14368,16753,18684,17586,15521,14977,12416,14587,--,--,12349,11732,10568,
股东权益不含少数股东权益(万元),137105,137746,136552,136235,134217,136208,135349,134650,131741,133316,131497,130880,125929,122549,121151,119862,113694,114059,112482,111150,105315,102315,101059,99903,95745,93703,92223,91365,89588,90409,88808,87827,86513,84448,82973,37499,36592,--,--,34994,32245,30391,
净资产收益率加权(%),1.51,1.12,0.23,2.94,1.46,1.15,0.52,5.44,3.26,1.84,0.47,8.79,4.94,2.22,1.07,10.14,4.9,2.58,1.19,10.66,5.27,2.39,1.15,8.93,--,2.53,0,7.22,0,2.9,--,8.35,0,4.56,--,12.15,9.77,--,--,11.67,8.7,4.07,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
