报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),23939,17113,2266,56931,11592,13422,-608,3182,2423,1513,--,11205,--,2097,--,6523,--,-80,--,1188,--,474,--,2755,--,1571,0,11541,0,6661,--,4782,0,1608,--,2916,0,1090,0,1926,0,933,0,1397,0,864,0,4130,0,892,0,3514,2813,2425,0,2842,0,0,
经营活动产生的现金流量净额(万元),-121830,-136824,-136724,-58119,10840,8697,-10177,-114286,-90887,-49997,2981,77214,47145,14185,10528,8316,4738,18424,24272,51085,30021,35689,15659,5472,-55535,-36437,-12180,-31360,-41402,-10991,-9219,-34371,11826,2034,-1784,10782,2977,512,-5358,5500,-1651,1429,-3925,-3121,-2989,-4517,-7428,8005,-328,1579,-262,2498,0,6227,832,0,0,0,
现金及现金等价物净增加额(万元),-164252,-210391,-98598,125616,82608,-12758,13592,-29442,19639,-39159,16203,19272,61913,7281,6484,-18165,-46803,-10796,37212,41434,55871,31854,35899,-39405,-16944,11552,-7742,24288,15779,20882,-17004,47221,14717,9758,-5995,-236,-7294,-6814,-6018,1889,-5992,-4055,-8380,-9530,-10160,-14505,-12301,1524,-4240,1112,-1560,20979,0,2255,-1552,0,0,0,
总资产(万元),2575972,2482035,2464227,2329556,2189541,1986193,1118382,1180854,1111925,961932,945023,910521,642973,583289,593925,585166,552290,562868,582014,544829,531939,469366,440478,398490,399239,372210,316824,322337,308333,272916,248683,255979,171863,170124,150187,95996,87866,83046,79694,82495,81468,72328,68591,72401,69780,63288,60885,70955,69511,54160,47638,51008,45356,23593,22426,0,19758,16104,
流动资产(万元),2517511,2429598,2412199,2280676,2146860,1943834,1085076,1129194,1059541,908804,892438,857510,588495,528316,537788,528669,497229,508260,529686,493355,467455,415138,387145,350478,378537,355244,299861,305536,291526,256113,232055,239138,157121,155671,121742,60384,52555,48947,47341,50195,49277,40266,36935,45745,42205,35519,36498,47680,48040,43163,--,0,0,0,--,0,0,0,
总负债(万元),1949514,1862637,1847559,1714275,1621068,1504012,923259,989828,893893,771153,754030,703942,468079,412126,428715,420469,393218,404501,430063,393083,407240,344781,314745,275067,276251,248504,191279,198263,190063,154480,130196,138050,111677,112053,98042,52778,46052,41791,37744,40963,40945,32237,27890,32103,29929,23766,21889,28837,29216,15279,9290,13018,5215,13933,15189,0,13166,10637,
流动负债(万元),1384113,1451727,1506721,1357140,1279568,1235219,621713,629011,661776,673992,671127,638515,436079,387926,360715,337729,351518,371513,352005,327367,308150,267191,207756,178700,176270,171523,134899,143783,136763,114480,112596,120450,94077,94453,91542,52778,46052,41791,37744,40963,40945,32237,27890,32103,29929,23766,21717,28665,29216,15279,--,0,0,0,--,0,0,0,
股东权益不含少数股东权益(万元),599532,592665,591022,589300,541226,430600,130939,127815,127732,126311,127246,125901,117707,116301,115311,114879,109210,108261,108577,108225,103212,103041,104038,103367,103079,102241,103718,101444,96195,96185,92327,91964,44664,43152,37487,42391,41013,40479,41406,40990,40193,39871,40539,40139,39692,39382,38915,42118,40295,38880,38348,37990,40140,9660,7237,0,6592,5423,
净资产收益率加权(%),4.07,2.92,0.39,14.37,4.03,4.38,2.42,2.67,2.44,1.32,0.36,9.79,3.05,1.85,0.37,6.61,1.57,0.7,0.23,5.29,0.59,0.38,0.68,2.37,--,1.56,0,15.58,0,6.61,--,17.64,0,16.9,--,7.19,0,2.65,0,4.92,0,2.31,0,3.94,0,2.06,0,10.01,0,2.32,0,16.29,18.33,0,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
