报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
总负债(万元),448768,435601,431563,419420,491977,495402,520332,475097,530598,543982,562882,472896,546956,558551,592545,495085,600874,614296,556947,465165,437804,474306,474288,378606,377516,420773,392866,353548,449030,374165,313685,243390,261590,259045,270181,230783,245579,226766,213127,189629,201213,181148,169884,150355,155204,168128,129985,110885,87444,0,67786,66153,58975,
流动负债(万元),332460,359491,351170,338680,392691,374617,365965,320075,352943,354236,425832,363825,432279,457545,450442,337137,438303,450851,491797,415340,386170,423203,343799,250351,250991,274114,311790,296222,368673,321099,261731,194726,211646,192085,201941,165943,159284,141889,128250,105205,116480,103490,108226,90176,99046,114064,97212,90926,78556,0,54808,61153,58975,
股东权益不含少数股东权益(万元),292281,288200,283797,279536,274537,261882,256817,247226,243846,235414,230223,223372,218415,213291,207500,199692,198014,191621,188554,181063,174543,173524,173991,167570,161933,149266,140620,139963,101238,100345,96079,91984,90356,86956,83782,80069,80605,79894,83393,81835,81025,78194,72965,70055,68041,66048,71997,70049,38691,0,33097,29064,29161,
净资产收益率加权(%),7.15,5.17,1.93,12.6,11.74,7.28,3.89,13.39,10.47,7.05,2.97,12.91,10.69,8.28,3.69,12.3,11.39,7.83,4.09,8.76,6.3,5.74,3.77,20.16,--,8.96,0,-11.15,0,8.69,0,12.26,0,7.2,--,1.52,0,1.3,0,15.18,0,10.94,0,10.94,0,5.12,0,15.4,15.57,0,12.5,12.14,3.73,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
