报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
经营活动产生的现金流量净额(万元),-25832,-15113,-10019,-16905,-19972,-13503,-9271,1746,-1607,-3607,-3313,6515,41,64,-4801,5256,-1240,-3372,-1073,8515,6511,3516,-6014,6919,866,4655,-1042,10340,10250,5753,262,5155,4039,4035,2379,6819,1744,3970,300,5896,27,-2707,-5789,4131,-4180,-4771,-5011,-1451,-2605,-743,-1936,-130,0,67,--,-3281,-3162,1376,--,--,--,
现金及现金等价物净增加额(万元),4181,1216,2486,-1430,-1865,1211,-1113,1247,-1913,1448,40053,-1667,-1415,-2510,644,-6885,-8805,-3980,1753,1111,3599,5524,831,305,-5307,802,-3414,-1363,5277,3789,-582,-30,2826,3615,3183,5064,-393,2626,-1281,2014,2700,1934,-260,-3578,-6874,-2889,-949,-1554,-5298,-5863,-4505,-21042,0,-9984,--,-27765,-18488,60773,--,--,--,
总资产(万元),254359,234000,230290,215866,207036,194995,185505,169282,156511,156607,186748,140919,146437,140203,143396,136383,146169,149049,145055,145262,142071,146389,141728,126613,141624,140238,136579,140557,155855,157831,149989,146894,153335,149973,142259,131529,128805,124203,121401,122592,130215,127235,128087,118538,119442,125049,122323,116309,105579,96345,93613,92910,91721,89646,85808,86358,80178,91258,21586,16424,12375,
流动资产(万元),137915,120212,117364,107101,107578,92981,85900,69646,60729,60848,92402,46614,54175,52772,60254,54892,65181,72742,70787,69619,71299,78244,74064,59144,65455,63617,59491,66757,82182,83543,75232,73500,80175,77847,69295,58866,57001,54648,51813,53206,63566,61624,57663,50480,56334,63256,60828,58331,55910,46922,--,--,--,0,60004,0,0,0,13985,11371,8681,
总负债(万元),97325,139351,133109,118446,106095,95083,84119,68435,61165,58854,88914,82996,89394,83488,85876,79935,77451,80976,78624,79365,76874,82261,78411,63803,65218,65150,60841,62095,76341,79269,74683,71318,78494,77205,72118,62481,60517,59385,56714,58556,59036,56009,50963,40282,41139,47060,45258,39750,28177,19245,15464,14757,15779,14570,11555,12210,11162,21123,11466,8098,7578,
流动负债(万元),83277,125288,118687,103758,93100,78570,67513,51826,52495,47197,77233,71312,68682,70772,73129,67265,64589,73475,73015,73648,71107,70889,68932,55219,57079,56906,52491,54110,68251,76074,71383,67910,74634,67740,62548,52806,50737,53535,51214,53056,53536,56009,50963,40282,41139,47060,45258,39750,28177,19220,--,--,--,0,10517,0,0,0,11190,6038,6044,
股东权益不含少数股东权益(万元),149178,86798,88835,89091,92006,91380,93026,92552,91366,93422,93499,54386,54530,54357,54985,53908,64973,64511,63067,62603,56458,55801,54993,54693,68237,67346,67918,70288,69804,68737,67431,66544,65723,63875,62463,61230,60298,59427,59171,58313,64586,64507,70287,71381,71191,70892,69755,69317,69658,69474,69794,69863,70417,69654,68730,68680,68227,69558,10120,8326,4797,
净资产收益率加权(%),-4.83,-2.34,0.02,-3.07,-0.79,-1.4,0.44,--,-1.89,0.76,1.2,0.42,0.79,0.76,1.97,-14.93,3.68,2.97,0.72,4.55,3.12,2.01,0.54,-24.41,--,-3.8,0,6.22,--,4.44,--,8.41,0,4.12,--,5.35,0,2.23,0,-20.26,0,-10.43,0,2.93,0,2.25,0,-0.86,0,-0.57,0,2.23,0,1.41,--,4.61,1.6,8.3,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
