报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
股东权益不含少数股东权益(万元),305421,294435,288033,288913,302260,308993,309832,306679,305170,302809,183863,178749,176420,171056,174159,168103,165077,160043,155725,147213,143090,141800,56145,51950,50038,47282,45993,44037,43020,42414,41507,40557,38853,38101,37646,37758,36626,36180,36599,36257,35050,34620,34028,33837,35486,34931,34898,34046,32735,32062,31159,31029,8470,7233,5491,5379,
净资产收益率加权(%),7.58,7.07,6,1.45,3.54,1.96,0.98,5.02,5.77,4.5,2.83,9.12,7.79,4.76,3.53,14.82,13.01,9.23,5.62,18.63,16.58,13.99,7.76,19.89,--,10.5,0,11.19,0,7.36,--,8.88,0,2.88,--,6.35,0,2.11,0,6.45,0,2.35,0,0.71,0,3.41,0,9.43,0,3.28,0,30.27,15.76,26.25,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
