报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),1092,-1452,-366,-2179,-1358,-871,-366,-1975,-1052,-1931,--,-4443,--,-494,--,3544,--,-1264,0,-3329,--,-1780,--,-985,--,-1603,0,790,0,1021,0,3445,0,268,--,337,0,-1740,0,-7859,0,620,0,-10579,0,95,0,2770,0,1886,0,0,0,--,0,--,
经营活动产生的现金流量净额(万元),152,-2292,-2597,-4002,-1949,-2048,-1512,1096,-12170,-12625,-5712,-5249,-6475,-2717,-13768,8369,9399,16797,10989,7347,-2538,338,-5739,2459,9074,-4179,-510,-5361,-9422,-3667,-1687,8170,9104,4751,7787,3490,1874,3349,1790,1158,2008,1468,-2232,20214,12691,1905,-5650,-9280,7303,2679,-3546,-4554,1349,10770,0,--,
现金及现金等价物净增加额(万元),3591,2324,3543,-4238,-229,1174,1109,-3114,-3902,-5549,1568,-7966,3374,2683,-338,6028,-5866,11698,2348,-2585,3699,4925,17,-769,837,-2409,1061,6456,6891,3422,3746,1752,-2616,700,2565,-6043,-5261,-992,-1238,-6593,-4500,-1553,-2496,-5942,-3361,1596,-3796,19210,26556,14942,28819,-1926,-59,1001,0,--,
总资产(万元),207783,63972,71459,64718,66309,65719,66999,71819,73263,80152,84389,89740,84802,78888,79528,95858,83347,84337,75868,61760,61109,65309,68005,80517,94720,86543,85930,87244,110343,102533,114803,125428,149973,148052,151234,145621,101994,106859,111658,113325,124916,127293,129022,126606,136194,151372,155280,156154,124751,112967,111560,71791,61277,59309,54494,37097,
流动资产(万元),78246,38302,47234,39796,40415,39774,41173,45770,48201,55199,59135,60283,68087,63232,63603,77346,65242,65882,58740,44294,44267,47962,49486,61485,74420,65506,64431,65089,86104,80283,90789,85699,88727,86862,88232,87693,46501,50002,53620,54054,65552,67492,68354,64908,75118,89486,92593,94744,78982,71006,--,36963,30382,30230,34160,16757,
总负债(万元),154873,13464,19493,12849,13999,12747,13266,17655,16585,24842,26769,31658,26532,23331,24254,40039,31744,31891,21639,7810,7072,10279,11657,25178,43847,36039,36642,37069,60364,52823,65690,71877,99984,98127,102190,96255,58329,62771,66678,67638,71365,73849,76271,74398,75315,86785,91371,92605,62196,51000,50648,46988,38170,38894,38559,23484,
流动负债(万元),150865,9518,15977,9333,10484,9236,9766,14155,13085,21342,23269,31658,26532,23331,24254,40039,17798,18353,21639,7810,6750,9957,11657,25178,33847,26039,16792,17219,40514,42823,65690,62267,89843,87960,91748,85537,58329,61971,65878,66836,63365,65849,67671,65779,64715,75685,79871,81105,50696,51000,--,46988,38170,38894,38559,21724,
股东权益不含少数股东权益(万元),49833,47242,48309,48675,48904,49339,49865,50131,48283,46860,48897,49318,52077,53809,55273,55818,51603,52372,54155,53874,53961,54954,56271,55261,50801,50419,49196,50081,49808,49553,49055,48403,45036,44922,44374,44620,42056,42473,43354,44015,52367,52275,51641,51036,59283,62753,62973,62615,61722,61141,60104,24058,22377,19694,15903,13613,
净资产收益率加权(%),2.35,-2.99,-0.75,-2.87,-2.4,-1.52,-0.48,1.68,-2.1,-5.12,-0.85,-12.34,-6.31,-3.73,-0.99,3.55,-4.31,-2.87,0.5,-4.82,-4.7,-2.84,-0.45,6,--,-3.54,0,3.84,0,2.35,0,7.75,0,0.55,--,1.46,0,-3.57,0,-14.77,0,2.4,0,-17.01,0,0,0,5.69,0,3.43,0,0,12.76,--,25.05,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
