报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),4553,-155,-677,5796,4989,186,786,5127,6831,1499,--,3253,--,-3289,--,4324,--,2203,--,9812,--,1131,--,5770,--,1409,0,7992,--,3389,0,7270,0,1422,--,4886,0,484,0,-8561,0,1196,0,3015,0,1077,0,3217,0,977,0,2261,1657,357,0,685,0,0,
经营活动产生的现金流量净额(万元),13492,6638,3611,16876,11223,6209,5529,17246,11493,7353,484,9179,2621,-2558,-3091,11522,7819,1262,-134,16373,7419,2473,300,17463,10056,6066,2179,16296,11248,5798,2845,8651,4143,2204,-372,10119,5173,3298,1007,8094,6564,4266,2557,13433,6467,4213,2560,9959,3839,2209,573,9037,0,1452,7326,0,0,0,
现金及现金等价物净增加额(万元),-945,-1777,-1241,-5440,-3133,-3971,2413,-6261,-7941,-9676,-2074,16723,21205,-1776,-6317,-8627,-2605,-5475,-6564,15509,651,620,1806,97,125,206,250,-1075,-406,687,-940,959,88,6,-544,-26,-218,216,-157,-986,-667,-733,-409,-16970,-14509,-2846,3815,8074,14133,18182,4592,5011,0,17113,3893,0,0,0,
总资产(万元),194458,181169,182225,181868,186961,184855,190677,187479,193123,179973,190736,186738,191785,163425,156035,156659,160965,158793,155005,168418,172981,169106,169896,166651,171438,168006,167354,165310,173226,169400,165334,165298,166689,166165,167754,163816,161677,159028,160052,158396,168382,164332,174429,168302,167771,161881,158501,150723,147931,146480,123316,115568,118129,106036,85663,0,70843,60864,
流动资产(万元),24434,21206,20764,20432,26150,23714,28446,26485,29863,23986,32671,31278,39068,13165,7559,10160,19993,19118,18230,21139,21587,19643,21945,19476,23373,21245,23071,22528,17721,17677,17273,17975,20448,19635,20428,19485,19344,19533,20171,18945,22413,20716,32735,33010,36004,46340,50796,45140,38493,40864,--,--,--,0,19546,0,0,0,
总负债(万元),83597,79882,81014,80046,86283,88909,93029,90575,94866,87872,98893,95370,104882,81801,72729,71281,77166,80922,81014,105273,122243,123239,124908,121882,126708,126614,137665,136043,143924,144373,142156,142583,145590,147223,149992,148797,148745,148390,149789,148244,106039,104293,111795,106521,106225,102143,96395,89176,87539,87710,68866,61737,61623,50813,54217,0,45612,39425,
流动负债(万元),49933,46100,45962,43490,56281,58902,59922,55968,55785,41766,54637,54614,62417,62195,44123,43191,45089,49045,56837,81060,85319,86268,73973,70947,52276,47992,58881,57460,58111,58560,84293,84720,86227,88053,68648,130477,117106,117220,111327,111776,66572,69125,79627,72153,72815,67732,70584,67566,61471,60283,--,--,--,0,20863,0,0,0,
股东权益不含少数股东权益(万元),96828,92016,92427,93087,91912,87084,88740,88000,89251,83004,82840,82406,77930,72638,74260,76319,74655,70827,68765,57951,46525,41611,40748,40491,40350,36954,25243,24847,24838,20554,18803,18361,16743,14559,13435,10728,8669,6362,6019,5876,58077,55730,58338,57495,57009,55173,57516,57014,55743,54153,53546,52983,55661,54378,30600,0,24425,20454,
净资产收益率加权(%),5.08,0.02,-0.71,6.83,5.57,0.2,0.84,7.85,9.23,2.03,0.53,8.99,3.48,-3.44,-2.73,27.36,25.45,20,17.07,35.47,13.87,2.73,0.63,47.89,--,39.18,0,31.82,--,11.27,0,33.21,0,3.45,--,58.41,0,7.93,0,-153.77,0,2.46,0,5.8,0,0,0,6.05,0,1.83,0,4.99,0,0,9.37,0,11.78,15.37,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
