报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
净利润(扣除非经常性损益后)(万元),-1266,-1072,-466,-2696,-944,-658,-917,-2707,-1939,-1116,-921,893,--,589,--,473,--,-66,0,-3554,--,-1577,--,-5976,--,-2179,0,-5626,--,-1678,0,-3761,0,-2008,--,-5236,0,-1621,0,-344,--,-1689,--,-11035,0,-1416,0,2093,0,1516,0,3187,2894,2073,0,1864,--,-1211,-10136,-2918,-2842,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
经营活动产生的现金流量净额(万元),4905,6351,-1649,1260,-3759,2292,-8135,19286,-31,6661,427,-24941,10570,-7107,-7397,-1698,-7421,-7192,-163,2787,3263,3356,-198,-1849,-2045,-1144,-440,3822,-1084,16,869,8703,3612,1174,450,2404,2311,1670,520,13486,6043,4068,2497,2821,-7518,-2021,945,-1048,-899,-4216,468,2417,0,2978,0,3144,--,122,-2181,2595,2812,7066,488,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-7367,-7238,-7190,-5324,-12500,-7463,-4534,1220,-10669,-2268,-370,1016,18557,-2404,-2557,9780,5449,5834,-171,-2164,-2259,3164,-288,-16741,-12345,-2996,-537,1688,-503,1168,-377,16328,2855,1280,32,1144,373,751,242,-124,--,-310,-166,-2212,-881,-1325,-923,2355,5229,531,1081,-4392,0,3278,0,6850,--,-202,-1818,-2020,-4784,-5783,3606,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),52680,52609,67003,68093,66617,68540,69386,65751,58501,59192,65743,78565,73036,42777,42590,36242,32658,33521,27953,33242,29438,34882,34585,36327,42200,51541,60087,61065,70840,71622,72055,73718,72261,74193,75027,80588,86708,88016,85213,85429,104316,103268,106551,104842,113396,110478,109513,111768,115856,111868,114456,115092,103430,104704,113124,110217,98684,96357,95189,109861,110573,119186,109996,84114,79176,67508,60107,52304,52081,49241,45666,35169,31354,40163,13225,7548,4908,
流动资产(万元),33272,31310,45329,46039,44239,45874,46317,42177,41627,39529,45822,58299,52523,21849,21153,14584,10701,11092,5224,9821,5592,10507,9947,10927,17539,26399,28790,28933,29701,29901,29861,30309,24979,24226,24232,29485,34578,34775,38738,38288,--,53759,56975,54209,56535,52985,51060,52449,58126,54595,--,64529,0,0,73125,69824,60650,0,0,0,0,54469,60081,31722,32934,26469,20245,18615,18564,22685,20075,19373,19230,28509,8359,5194,0,
总负债(万元),18231,17725,31840,32296,28369,30208,34706,30427,28143,37277,37016,48680,42836,13139,13321,7010,4163,5192,31263,36518,34764,39605,40996,41773,44523,56208,68673,68553,74907,74417,73999,74554,75221,77185,76706,78875,76995,77580,74877,74579,--,93007,95624,95328,91019,86175,84271,85331,90839,86285,89291,89003,79677,81570,92902,91457,--,83485,81392,79188,77343,73541,66769,46583,41961,33881,28115,23364,23774,19118,13879,13331,11327,-13766,7556,4243,3739,
流动负债(万元),15623,16345,30726,31182,28369,30208,34706,30427,28143,37277,37016,48680,42836,13139,13321,7010,4013,4394,28491,33746,31842,36683,37999,38701,39439,51048,63223,63103,70467,69976,69563,70113,70780,72745,75700,77869,75524,76108,73406,73107,--,91987,93533,93237,78928,74084,72180,73240,88736,84178,--,86896,0,0,92783,91338,86896,0,0,0,0,72517,65345,44333,39525,33556,27807,23085,23746,19118,13879,13331,11327,26397,7556,4243,0,
股东权益不含少数股东权益(万元),34120,34805,34992,35490,37749,37927,34223,34699,29627,21211,27904,28815,29026,28580,27991,27942,27387,27295,-4310,-4305,-6377,-5759,-6808,-5844,-2926,-5281,-9444,-8457,-5541,-4215,-3288,-2334,-5285,-5310,-4269,-1050,6396,7319,8295,8789,6979,8480,9097,7654,19357,21223,22159,23300,21921,22443,22050,19893,18497,17752,15082,14622,5595,7018,7749,26069,28958,35887,35507,32241,31936,30237,28701,26306,25674,27403,26809,21554,19613,13766,5391,3245,0,
净资产收益率加权(%),-3.35,-2.12,-1.38,-8.61,-1.95,-1.14,-2.29,7.42,12.84,0.33,-3.21,3.08,3.81,2.26,0.18,3.94,--,-8.16,0,--,--,--,--,--,--,0,0,--,--,--,0,0,0,0,--,0,0,-19.05,0,10.09,--,5.67,--,-91.51,0,-9.02,0,6.81,0,4.82,0,12.24,0,10.34,0,28.6,--,-11.01,-93.79,0,0,--,--,--,--,--,0,0,0,0,--,0,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
