报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
净利润(扣除非经常性损益后)(万元),25673,16064,9195,26450,19780,12601,7520,18786,14000,6681,--,17974,--,8027,--,20388,--,6740,--,16850,--,9264,--,9785,--,3414,0,10793,0,5307,--,10871,0,4470,--,10662,0,4939,0,8181,0,3967,0,5321,--,2211,0,4709,0,1745,0,3938,2523,1396,--,4737,--,2762,3404,1560,--,--,--,
经营活动产生的现金流量净额(万元),42655,23688,443,60170,49946,31476,23225,43184,8579,5147,358,18739,-5989,-4171,-821,1842,-14309,-14700,-9139,11304,4788,2232,9632,30138,17178,13614,6474,13299,4373,4165,1653,12779,-974,-5574,-10560,4450,-8936,-2969,-4476,17421,6684,7009,1680,8202,1264,-1718,-7574,7822,4005,3276,-263,11514,0,4831,--,7895,--,3066,2849,766,1533,--,--,
现金及现金等价物净增加额(万元),2591,-9294,-4161,26746,12606,1613,10312,-730,-34011,-20131,-17265,78405,56098,66710,86413,-1220,-11188,-12359,-8990,-12957,-13943,-16986,6332,8327,13135,10172,8850,-3693,100,-3220,-2044,-4637,-6236,-8761,-12432,2945,-16128,-9337,-7260,8349,360,1370,-2893,22509,22294,10307,-5271,-3948,-3350,2526,-1462,4874,0,-1395,--,-233,--,-7270,17718,-1714,1292,--,--,
总资产(万元),490782,462202,442261,444366,424004,417572,415344,437770,416972,421931,397014,409116,402163,407414,412572,316351,312903,287119,269848,266550,256979,245440,241501,220022,222608,201422,204538,194698,201854,197591,187241,189627,175462,167571,167375,162551,153629,141470,132170,133628,124676,119659,111587,113331,114951,107657,98926,93726,97283,97223,85606,86807,79447,75571,75939,76323,79287,71197,66674,35347,29960,24443,21825,
流动资产(万元),349966,317541,306089,312037,298828,281288,282094,300748,285782,294838,272161,284416,280154,286764,293627,198859,198219,175119,160346,159861,157060,151639,153545,140491,151408,131358,134288,127159,136370,136366,128328,131205,128383,120139,119696,117865,109500,98540,92100,96604,87696,82530,74701,76069,78278,70411,58099,52631,55905,56394,--,--,--,--,45995,0,53832,0,0,0,--,15712,13236,
总负债(万元),196736,174774,148860,160694,147832,148788,142530,173235,162125,175030,145743,164602,162055,176075,177860,177317,178294,163796,148781,147477,140599,134360,128883,112088,112868,97158,93614,85283,93092,92029,85064,89161,78434,73854,75162,75254,68281,58912,50802,57013,49553,47854,42247,41453,44895,38923,33498,29482,34117,33447,22351,27244,18867,16565,18308,19451,--,16783,17690,24290,20463,15974,13702,
流动负债(万元),187770,166714,140695,152496,135275,136969,130631,161210,150531,163365,141068,149814,142135,136387,138135,142515,140313,134801,124786,133370,110684,110070,97957,82715,95064,79354,75810,77433,70496,69413,62413,71465,74929,70349,72165,73389,66425,57056,48900,55111,47652,45952,40323,39506,42948,34976,31551,27535,32170,31500,--,--,--,--,16808,0,20952,0,0,0,--,13114,11542,
股东权益不含少数股东权益(万元),281591,272432,278780,269019,261928,254011,258390,250228,245241,237181,241497,235032,230999,222235,225578,129906,125631,115070,112562,111651,108349,103509,105801,101161,98032,93366,100201,98407,97176,93595,93063,91477,88234,85209,84003,79326,77652,75313,74655,70726,69603,67060,64814,67289,66063,63130,61562,60521,59571,57434,56235,55524,57330,56045,54858,54215,54529,52331,48984,11057,9497,8469,8123,
净资产收益率加权(%),9.78,6.48,3.53,11.14,8.31,5.25,3.16,9.55,7.51,4.18,2.75,10.24,9.17,5.06,4.39,18.73,15.13,6.38,4.12,17.37,13.79,9.26,4.46,12.32,--,4.9,0,10.82,0,5.71,--,12.99,0,5.58,--,14.38,0,6.42,0,11.77,0,6.08,0,9.11,--,0,0,8.55,0,3.38,0,8.11,0,3.32,--,12.17,--,5.55,17.66,0,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
