报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
流动负债(万元),118164,117206,108058,91031,135828,131426,136433,95846,102794,96054,87168,54617,90013,86216,77631,50613,73905,77147,57578,35357,64371,58942,60358,35630,56088,42966,37913,26648,48482,41099,37691,35493,41760,35468,28137,22613,22841,23715,19979,15656,16682,16974,13137,14050,11308,8784,4164,6893,6270,0,8548,8664,9878,
股东权益不含少数股东权益(万元),115336,113197,86833,83796,73934,71730,69437,68304,62578,60740,57768,56708,53354,52158,51198,51640,49007,48579,46518,46248,44357,42754,42483,42361,39967,39697,41809,41612,37960,38175,36652,35976,34898,33696,32857,32040,30986,29153,26520,26237,31497,30961,32172,32024,31642,31183,31103,31629,7574,0,6591,5653,5187,
净资产收益率加权(%),14.51,9.41,3.53,20.34,9.23,6.93,1.58,17.5,8.91,6.8,2,13.02,7.38,5.43,-1.1,10.84,5.79,4.92,0.58,8.4,4.6,0.92,0.29,9.77,--,3.37,0,14.53,0,5.93,0,10.01,0,3.42,--,20.54,0,11.23,0,-13.97,0,2.02,0,1.24,0,-1.42,0,30.4,13.28,0,45.95,44.88,61.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
