报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
总负债(万元),249773,236037,225972,235399,253251,227227,253072,267359,246205,238500,225505,231870,228390,190995,190553,179106,173142,154699,147041,141430,125896,93845,90546,88530,76430,79264,71852,70764,76187,75042,64927,59179,60251,35601,29130,25870,18312,16545,--,18077,12920,11157,
流动负债(万元),248584,234611,224584,233876,252218,226285,252159,266426,245520,237942,225047,231423,227976,190572,190127,178747,173015,154569,146895,141284,125746,93704,90352,88336,76383,79237,71826,70738,76185,75040,64924,59177,60249,35599,29128,25868,18309,16540,--,18061,12910,11142,
股东权益不含少数股东权益(万元),102917,96381,96125,88559,83223,77257,75240,70974,67370,62366,62032,58844,59489,56051,56256,53989,51588,49199,50396,48625,46882,45117,46938,45598,43827,42504,44369,43224,40820,39513,40569,39457,38071,36579,36946,17760,16929,16182,--,17135,16814,16203,
净资产收益率加权(%),17.38,11.66,5.06,25.12,19.51,13.13,5.71,24.73,19.5,12.57,4.96,20.98,16.1,10.44,4.08,17.76,13.22,8.47,3.57,13.93,10.38,6.68,2.95,14.07,--,6.91,0,13.75,0,7.16,--,13.22,0,6.43,--,18.41,0,9.11,--,18.38,17.84,19.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
