报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
净利润(扣除非经常性损益后)(万元),-177268,-85378,-42144,-206180,-124132,-72028,-18586,3307,10527,5536,--,10901,--,14921,--,47960,--,39657,--,56205,--,34173,--,8040,0,-24287,0,21575,0,41085,--,41890,0,14218,--,15636,0,5322,0,25701,0,22472,0,44153,0,24847,0,33315,0,12775,0,15884,12035,0,0,0,0,0,--,
经营活动产生的现金流量净额(万元),148948,7202,-36808,-110822,203450,23609,37102,253414,143399,95553,15590,22799,44465,5435,4371,92704,88000,56922,21141,88075,42034,3066,8337,5607,-35061,-53134,-26978,-17142,-44647,-46350,-18032,-175136,-131893,-114718,-93757,9214,-11284,6663,138,-63261,-68385,-58799,-48938,9907,8938,6620,-18576,113390,84645,76864,10625,18248,0,-1077,12720,0,14949,0,--,
现金及现金等价物净增加额(万元),33348,-19371,-11668,10139,-7016,-11500,-12028,-2708,-11227,-12195,-3506,3006,8597,-13899,15427,-5785,151001,28960,7568,-24474,4160,-22159,-4390,1150,-30488,-38593,3035,1251,-19299,-13145,10918,2172,43458,18759,57918,26237,20714,23679,16442,-45011,-32416,-28740,-25351,-6248,-4932,-24520,-31704,32504,12095,33817,-269,22955,0,-6282,10534,0,1845,0,--,
总资产(万元),1944939,2075754,2160790,2122826,2135587,2165622,2307985,2250123,2153995,2112815,2101881,1432607,1417948,1402394,1499164,1301654,1458893,1361919,1306518,1218067,1270583,1279178,1325290,1259940,1230511,1152933,1226781,1214391,1203841,1229525,1092821,1032424,987191,908565,922425,787258,758276,707499,593764,546808,530528,528463,482449,458208,404408,386628,345019,332075,272765,314530,300771,302763,277988,184228,166340,0,146366,0,--,
流动资产(万元),413071,528173,600003,537831,519487,575952,697966,621521,488668,558867,623185,609500,578315,573946,680734,477525,669549,591448,558152,467259,517951,525311,572067,496583,478453,411590,496264,521723,592478,656260,549123,495260,415047,346925,382134,244890,247293,199574,156631,116252,151011,166643,142224,159094,199304,196977,172640,165242,107953,150161,--,--,0,108116,0,0,0,0,--,
总负债(万元),1957248,1996133,2042345,1962792,1893606,1872447,1961196,1885566,1780414,1744765,1728880,1065720,1058803,1031910,1130687,934865,1082454,1001811,951567,880023,936653,960869,1020958,970584,957355,892780,954654,932219,880753,916644,806272,757693,726804,659922,675371,544977,521146,475852,359963,308349,289304,274430,240623,226580,179966,174004,132829,134326,86273,137118,130596,135091,108671,113356,101276,--,100526,--,--,
流动负债(万元),1788327,1819319,1852213,1764876,1667423,1638356,1699042,1589862,1337611,1301752,1300508,928877,905598,877103,893223,687483,848970,888304,929647,796093,812712,836896,793626,793251,805355,740780,802654,735219,592529,709644,569258,487318,438444,399562,458371,504977,441035,395241,279352,227738,214064,214490,180783,184240,150866,159904,118729,120226,72273,123118,--,--,0,113356,0,0,0,0,--,
股东权益不含少数股东权益(万元),-12309,79620,118445,160033,241981,293175,346789,364556,373581,368050,373001,366888,359146,370484,368477,366789,376438,360108,354951,338044,333930,318309,304331,289356,273156,260153,272127,282171,323088,312881,286549,274731,260387,248643,247054,242281,237130,231647,233801,238459,241224,254033,241826,231628,224442,212624,212190,197749,186492,177412,168208,165715,169317,70872,65063,0,45841,0,--,
净资产收益率加权(%),0,-67.89,-30.23,-77.61,-40.91,-21.92,-5.22,0.91,2.83,1.57,1.54,4.22,1.88,5.06,0.46,13.77,15.35,11.2,4.88,16.76,15.5,10.8,5.04,3.86,0,-6.71,0,3.73,0,13.93,--,15.45,0,5.39,--,6.39,0,2.57,0,10.05,0,9.23,0,19.9,0,11.76,0,16.93,0,0,0,15.34,0,0,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
