报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
流动资产(万元),90095,91090,93476,96261,94241,101250,89051,92677,83769,87478,74633,77598,80712,96132,100360,100458,105754,107627,114006,107346,108808,109793,106299,93991,93564,89558,100692,90907,112110,118785,103912,89125,89064,79153,82714,69194,71398,69771,70907,70863,68872,62995,60373,60698,56142,52053,49261,61321,51054,54840,59870,--,--,0,32746,0,0,--,24667,29762,5981,4879,--,
总负债(万元),90015,81454,84110,88411,87827,99267,105884,91613,85899,88668,77259,78286,77983,83256,88092,90206,92410,94451,90447,88798,93332,96563,92691,83627,82489,79610,88216,91634,109558,121843,115755,99998,99407,90645,93223,79349,79526,77155,75004,77072,69110,58446,49438,43824,36991,30784,18354,26280,13347,10721,17159,18701,12938,18403,14068,16393,14297,11131,4409,3760,8386,8308,--,
流动负债(万元),56615,47967,50952,55274,54581,65893,72380,58032,52334,55399,73771,74676,75174,80345,85078,81090,65258,67303,69423,71817,76201,93440,89568,76841,77533,60654,69259,76678,94614,107180,99722,84293,83827,89123,90695,76757,76604,69185,66818,70805,59091,48318,40096,40698,36932,30682,18254,26112,13267,10675,17109,--,--,0,14068,0,0,--,4035,3298,7436,7078,--,
股东权益不含少数股东权益(万元),141585,146348,146568,142565,143957,139348,137429,135466,135765,134902,135971,134632,135580,134413,132266,131250,131319,129031,132361,127742,123642,120333,121187,117959,112811,110197,113290,109934,108225,104490,99069,100689,96497,95168,97429,95448,94034,92389,93898,90871,87955,85486,87234,85248,83144,81198,84015,82675,80867,79975,78535,77515,81044,51398,48849,47491,45134,44010,42233,39954,7718,5385,--,
净资产收益率加权(%),9.59,6.3,2.76,5.97,6.92,3.68,1.42,2.05,2.42,1.76,1,2.55,3.23,2.37,0.77,7.4,7.38,5.55,3.41,11.22,8.09,5.35,2.7,12.65,0,6.07,0,12.21,0,7.74,--,8.07,0,2.59,--,0,0,3.68,0,8.44,0,3.88,0,7.19,0,0,0,6.13,0,--,0,8.8,0,0,0,15.38,10.22,14.24,0,0,--,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
