报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-05-31,1999-12-31,1998-12-31,1997-12-31,
总资产(万元),1295502,1305048,1236980,1165261,1144879,1148494,1172926,1150868,1106280,1078670,1076124,1007727,980851,935383,817727,784601,716565,696484,633534,640692,573680,546806,544263,542643,539808,503633,500813,473136,496240,496930,504273,473695,499344,480895,470351,457299,478838,478540,498399,474209,491456,512624,491006,504103,489129,481112,466580,455080,492907,463498,446274,422829,347469,330832,308967,300626,297253,286736,275369,198036,205163,183069,148464,
流动资产(万元),751494,756181,693327,621587,642607,670761,694800,675458,696195,699968,694101,622995,606620,556872,538902,500399,450480,438518,383923,392423,336715,308581,333745,330383,330011,297920,292050,260048,282926,281946,290774,258109,289158,266424,250073,237766,257750,254847,271649,244269,274225,293711,270776,280327,270215,260516,247488,235102,279025,253455,--,0,--,--,154478,--,150953,0,0,74200,--,68867,41246,
总负债(万元),1104825,1119709,1056049,990406,972457,975846,1001130,979669,935814,907624,905693,837806,811506,765395,648348,615689,548276,528845,466639,474343,408679,382404,380542,379410,377828,342152,339844,312564,336504,338088,346527,316598,342741,324972,315064,306915,328548,328364,348743,325069,342595,363898,343439,357014,341706,333842,319952,309131,346711,317580,301168,278023,202624,187258,167174,160038,157958,149190,137442,128279,138757,127895,96865,
流动负债(万元),1046036,1056042,992887,927803,892464,935853,959514,938052,904109,875919,870955,803068,774050,727939,610966,578307,511028,496963,434671,446376,383852,357976,376535,375403,376461,340786,338677,311397,335337,336922,345360,315431,330330,311748,301819,293915,299880,299697,320076,296401,279704,301007,289438,303014,277817,275953,262063,251241,318821,298580,--,0,--,--,148285,--,130691,0,0,108821,--,88304,47886,
股东权益不含少数股东权益(万元),190676,185339,180931,174855,172422,172648,171795,171199,170466,171045,170431,169920,169344,169988,169379,168911,168289,167638,166896,166348,165001,164403,163722,163233,161980,161481,160969,160572,159736,158842,157746,157097,156603,155923,155288,150383,150130,149967,149448,148937,148723,148588,147567,147089,147423,147270,146628,145949,146196,145918,145106,144805,144845,143574,141793,140588,139295,137547,137926,69757,66405,55174,51598,
净资产收益率加权(%),10.08,7.21,3.36,2.71,1.31,0.84,0.35,1.36,0.93,0.66,0.3,1.21,0.87,0.63,0.28,1.53,1.15,0.77,0.33,1.89,1.07,0.71,0.3,1.64,--,0.56,0,2.19,0,1.1,0,1.52,0,0.81,--,1.02,0,0.69,0,0.84,0,0.97,0,0.78,0,0.9,0,1.09,0,0,0,0,0,0,--,7.33,--,4.07,14.94,0,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
