报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
经营活动产生的现金流量净额(万元),-63292,-8253,-8941,6658,-10713,-10890,-8281,2676,-8057,-7177,-5786,894,-3029,-2160,-4111,-1027,-5151,-4793,-1721,-678,-2555,-2272,-2754,-737,-2946,-2244,-2316,-2990,-3744,-6035,-5330,-4970,-5980,-4783,-3670,390,-4235,-3698,-4530,3984,-1143,-2701,-3546,3031,-708,-1485,349,-2437,-2193,710,1189,-4666,0,-3448,--,9889,0,-74,6435,-909,5427,--,1151,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),34421,-5566,-7828,-3664,-8811,-8057,-5519,-409,-9039,-6919,-4159,2284,-6510,-149,-6127,-396,-4408,-3468,52,687,-2042,-170,2344,811,-173,-3470,-3951,4149,2821,1321,3418,-1115,-3853,-3183,-2817,1718,-2445,-1380,9607,451,-108,-3456,-3446,-284,-3023,-2862,-1402,-2706,-1994,2201,1701,-9830,0,-6649,--,6966,0,1299,1655,-2007,3184,--,-7008,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),637773,180272,174340,171866,189137,186398,184450,178452,179520,179204,172550,168556,152478,156075,148762,151587,144980,139818,138633,130475,138483,131306,132545,125188,122221,116074,107499,108894,113168,108025,106087,95576,97903,96393,91292,96094,96675,96602,111295,93882,93695,88293,88944,85850,89293,85810,87332,83363,79403,86640,101770,97863,83143,91121,94864,99701,102061,102835,111861,148894,147661,184955,181534,203730,202032,187709,181898,177362,172424,153388,151172,145954,124362,93742,80791,67737,63368,
流动资产(万元),513849,99937,94735,92664,111260,111615,112111,107995,111994,114412,110636,108985,99028,104486,99259,103364,105069,100359,100382,92329,99121,97717,99217,95422,94198,90125,82389,83916,88178,83678,81388,72178,73967,72780,68070,73052,74343,74469,89411,71820,70703,62126,63122,60280,62979,59329,60685,56785,53857,62389,--,0,--,--,63185,--,65500,0,0,0,0,126467,122454,138371,139653,127767,120235,116002,114330,97253,104973,100901,81911,0,0,0,0,
总负债(万元),311707,165483,160026,158386,170155,166549,165264,159026,160740,160468,154240,150319,134715,138498,131513,134413,128025,122937,121958,113865,122253,115168,117160,109036,105902,99930,91653,93275,97588,92523,90876,80545,82481,81304,76715,81962,83352,83489,97811,80546,80538,75383,76151,73227,77047,73789,75456,71598,67686,73157,87431,84285,69096,77525,81441,86411,87029,87823,91840,108608,105546,107387,104698,121232,122617,114418,110607,113431,110705,92299,90878,88715,84322,75092,63536,46143,43153,
流动负债(万元),126112,143277,136716,134068,147481,143578,141877,135135,135271,136010,127041,123457,106208,110448,107820,112033,106208,101058,106235,97723,99302,92159,96570,88351,88058,89714,81299,82921,86889,81731,80353,78262,80467,80051,75021,80288,81548,81327,95835,78645,78692,73778,74565,71707,72557,69388,71059,67293,65450,70948,--,0,--,--,77458,--,79250,0,0,0,0,95407,93765,106595,107967,101700,97248,98190,95937,76525,75059,66722,63856,0,0,0,0,
股东权益不含少数股东权益(万元),298684,13809,13275,13480,18982,19849,19186,19427,18780,18736,18309,18238,17763,17625,17297,17222,16951,16875,16668,16601,16221,16131,15302,16062,16151,15970,15666,15437,15379,15283,14977,14796,15165,14828,14305,13851,13010,12793,13149,13004,12822,12586,12461,12300,11925,11713,11577,11471,11422,11185,11676,11061,11645,11395,11003,11014,12798,12834,18038,38349,40134,73888,72958,77943,75567,69962,68045,60874,58566,59324,59649,56586,40040,18650,17255,21594,20214,
净资产收益率加权(%),4.56,2.24,-1.87,-36.44,-2.35,2.15,-1.24,6.39,2.99,2.78,0.41,5.69,3.11,2.31,0.41,3.72,2.13,1.63,0.38,3.6,1.32,0.74,-4.74,3.63,--,3,0,5.35,0,3.54,--,7.18,0,3.59,--,4.49,0,-1.58,0,4.4,0,2.04,0,6.75,0,2.14,0,1.73,0,1.96,0,8.89,0,4.1,--,10.12,0,2.34,-74.14,0,-34.92,--,0.21,--,--,--,0,0,0,--,0,0,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
