报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),-18930,-12508,-8308,-212,-12470,-9336,-4866,-1913,-5513,-4797,--,-2446,--,-6617,--,2083,--,-3200,--,3922,--,883,--,2061,--,776,0,3127,0,1026,0,5080,--,1833,--,5188,0,1861,--,5073,0,1431,0,4140,0,1001,0,3439,0,1915,0,3878,2750,1891,0,1363,0,0,
经营活动产生的现金流量净额(万元),-45955,-45266,-23278,23878,-36569,-34384,-34860,-22151,-58065,-38658,-31826,-23424,-46329,-38215,-34247,30162,-16803,-12480,-22835,-3520,-21365,-11624,-25100,5678,-29188,-22601,-17736,11930,-24504,-24199,-19418,21739,-9243,-13793,-9045,4635,-11251,-9429,-11874,13419,-3385,-8302,-9696,2121,-7971,-4425,-6975,-4068,-8815,-8718,-3276,1687,0,-3822,1558,0,2,0,
现金及现金等价物净增加额(万元),-51707,-47330,-38690,-19982,-73697,-64406,-69673,45102,-42617,-24851,-37347,-17159,-30235,-17114,-16156,58740,5534,13435,-23612,-4405,-6161,-17261,-31795,19613,-9541,20074,-14994,-9425,-31076,-23019,-19567,22410,-8427,-4729,-11250,6303,-1267,4288,6490,5428,-2572,-6166,-7012,-24157,-23079,-26093,-23640,13943,-8302,-12469,-3823,26196,0,25943,1322,-677,610,0,
总资产(万元),396728,407153,402488,442730,398861,402561,406009,452160,360931,358263,318039,349033,352445,348855,339198,355172,307129,307761,259260,265784,362793,335297,286651,285382,286345,301383,256355,258821,258781,251852,239573,243713,226729,189822,172227,175607,169043,169007,166077,152448,154068,118432,107817,99778,78566,65604,63045,80640,58625,55375,54139,55809,51495,47757,16362,0,12264,5877,
流动资产(万元),308907,319147,311667,354263,321092,327375,330660,375578,287592,287278,240079,267075,278690,275559,264382,271387,226315,230012,164319,175581,260798,233411,182961,190330,192113,207150,161955,165307,170128,165434,153788,157997,140658,138582,113209,113575,111061,111578,108191,95729,99210,68935,66778,61102,67189,55684,55168,74065,52607,49923,--,0,49355,--,--,0,0,0,
总负债(万元),182460,186426,178753,210311,183555,182359,181048,221403,201948,198905,155542,184033,193955,191907,178876,199939,156017,156198,108895,112321,183726,169377,123042,122646,121350,132494,124023,127258,126118,122887,117042,123347,118703,107955,84356,79297,80999,80222,93394,80662,84140,65688,56024,48124,26831,14763,10884,29107,10404,8009,8220,10513,6275,4832,8779,0,6190,3906,
流动负债(万元),162273,165299,159220,188774,160625,161764,160484,198220,179407,174986,135472,159619,153700,151123,134208,152619,127571,127424,103441,106087,159950,140277,104162,103392,103171,114306,108563,111808,107874,103186,96457,102516,87994,77686,71625,67575,65675,64965,79737,67244,70692,52795,43182,36764,24373,11900,8911,26539,9414,6893,--,0,6199,--,--,0,0,0,
股东权益不含少数股东权益(万元),176684,182554,185822,191263,177520,180653,185339,189796,120876,121594,125178,126898,122083,122665,127241,130010,127739,128102,127770,130517,99284,98781,102280,101950,102893,102956,63927,63480,59485,60062,58736,57905,57244,51599,52000,54755,46233,48159,46798,46276,43526,45060,44254,43789,45461,44667,46087,45962,45158,44274,42906,42354,43734,42765,7489,0,6074,1971,
净资产收益率加权(%),-7.34,-4.11,-2.86,1.76,-5.63,-3.94,-2.38,4.93,0.45,1.01,0.13,4.4,0.24,0.72,1.72,9.59,6.19,6.26,0.99,7.82,--,0.22,--,1.73,--,--,0,7.57,0,2.65,0,11.82,--,5.15,--,11.36,0,--,--,11.37,0,0,0,9.99,0,0,0,7.98,0,4.47,0,12.58,0,0,43.62,0,67.81,73.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
