报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,1991-12-31,1991-06-30,1990-12-31,1989-12-31,
净利润(扣除非经常性损益后)(万元),-992,-994,-767,-2030,-856,-525,-586,-1252,-945,-559,--,-644,--,-68,--,-901,--,-438,--,15,--,942,--,-907,--,-278,--,-1804,0,-1686,0,-9464,0,-7339,--,-1181,0,-659,0,-1473,0,-911,0,-9701,0,215,0,-3653,0,-1347,0,-65440,-2831,-2640,--,-35877,399,404,781,2713,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-2290,-1006,-578,3758,359,2639,952,-588,-413,-114,-79,-793,-632,-388,-200,-907,-647,-482,-337,-867,-1026,-847,-456,-587,-23,-73,-227,-49,-514,-422,-165,-142,711,-679,-509,621,360,383,-437,39,-34,-402,-42,7101,-1177,-1290,-1500,-1085,175,-302,-104,-146,0,989,--,4390,2731,-19101,-1422,-19837,91,-651,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-1939,-924,-1928,2036,1,2057,268,-825,-149,-114,-79,136,446,48,-33,-212,-238,-182,-193,168,-40,53,-56,-1236,-1224,-1274,-1307,-128,160,280,-165,232,445,-368,-508,717,-201,-178,-447,-17,-35,-400,-215,-10977,-10587,-10992,-965,11141,-28,-87,-98,-870,0,-748,--,277,616,-10354,-1307,-4124,-2695,7644,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),40495,39888,38043,40079,36960,37149,36597,37143,3853,3838,3967,3988,4338,3864,3311,3355,3347,3403,3403,3603,3388,3559,430,496,440,306,286,1594,1812,1904,3416,3472,5182,5588,12326,12664,3841,4976,5745,6356,10342,11882,12333,12334,14811,19401,30927,32720,17083,17083,17258,17380,52546,57805,58636,70607,111446,114618,117404,99016,74272,72721,67918,60412,51960,48118,42486,37849,31653,28992,25967,23370,23008,15816,12406,10054,4195,2438,970,
流动资产(万元),7898,8432,6751,8886,8823,11688,10767,10963,3631,3605,3731,3750,4094,3612,3050,3086,3068,3116,3107,3299,3079,3240,104,162,189,54,33,1340,1241,1360,2841,2896,4094,4491,11127,11464,3449,3774,4541,5156,9734,10176,10622,10623,13122,16750,27568,29345,13661,13628,13781,--,48665,49548,50385,0,0,0,0,0,64792,63385,58289,50883,45659,41943,38267,33897,28675,25943,23529,21040,20850,15089,11383,9605,4082,2312,747,
总负债(万元),32456,31920,29840,31021,29877,31289,31159,31390,32675,32115,32319,31887,34581,34120,33529,33018,32419,31988,31522,31135,30302,30061,28168,27505,27178,26876,26963,28918,28951,31857,33535,33909,34673,43854,50709,51221,46396,47735,50012,49494,69812,71675,72615,72734,76380,81137,92775,94680,80975,80674,80127,80007,52901,57640,57802,68842,73136,76695,79091,61482,37377,37171,34734,28621,22704,20027,16150,13415,6561,5205,8514,6890,7135,7714,4631,2452,-761,1692,--,
流动负债(万元),26090,25554,23474,24655,23285,24714,24327,24582,10826,10429,10796,10527,8056,7860,7533,7283,4976,4868,4690,4614,3940,4223,3844,3488,2762,2460,2604,4872,5196,5152,5405,5251,5616,5560,5767,51221,46396,47735,50012,49494,69812,71675,72615,72734,76380,81137,92775,94680,80975,80674,80127,--,52901,57640,57802,0,0,0,0,0,37377,37171,34734,28347,22430,19579,15702,12793,5765,4409,8514,5790,5812,7714,4631,2452,3435,1692,270,
股东权益不含少数股东权益(万元),3290,3278,3505,4272,2198,948,606,860,-28822,-28276,-28351,-27899,-30243,-30256,-30218,-29663,-29073,-28585,-28119,-27532,-26913,-26502,-27737,-27008,-26738,-26569,-26677,-27324,-27140,-29953,-30191,-30497,-29552,-38326,-38442,-38617,-42612,-42817,-44323,-43196,-59526,-59849,-60338,-60456,-61633,-61801,-61913,-62025,-63956,-63655,-62933,-62692,-422,98,766,1696,38244,37857,38234,37453,36819,35461,33095,31699,29175,28011,26337,24433,25093,23786,17453,16480,15873,8102,7775,7602,761,746,699,
净资产收益率加权(%),-26.24,-26.33,-19.73,--,-11.66,7.13,-17.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,--,-2124.26,1.04,1.07,0,7.24,--,11.2,--,--,--,0,0,0,0,0,0,0,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
