报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-03-31,2002-12-31,2001-12-31,
净利润(扣除非经常性损益后)(万元),26604,19781,4963,60607,26731,4610,1056,50448,26488,5753,--,51998,--,21662,--,75856,--,28717,--,75379,--,27792,--,67399,--,28327,0,65423,0,23810,--,36374,0,11128,--,13375,0,6081,0,10097,0,4469,0,8546,0,2538,0,0,0,0,0,
经营活动产生的现金流量净额(万元),55066,56366,-27078,203212,-35971,-78937,-47446,87181,160928,102169,-3682,-60940,-77886,-35103,-71398,71768,56011,60909,56684,312640,275455,267608,87604,181539,209571,146114,22479,43552,4699,63135,26688,229166,105508,24720,2638,31305,36047,28107,-6598,27801,43621,27216,8762,11926,-6886,-11220,-28094,12536,0,0,0,
现金及现金等价物净增加额(万元),352295,101820,309095,9440,-7819,-73891,-123509,263335,348473,409243,148193,103242,-10659,67770,1831,-164630,-35956,-46094,26972,139340,91913,100143,129930,105550,258168,203047,21683,27975,83314,200128,52824,7893,-9426,-77945,-5153,65572,71658,13293,-58084,26854,-38258,51363,55022,43717,31147,18215,21722,8083,0,0,0,
总资产(万元),8345253,7558904,7386686,6743109,5967930,5577961,4913556,4372817,3721757,3567935,3147309,2896430,2699928,2606707,2375604,2254047,2244678,2137229,2122850,2032628,1986341,2028111,2038404,1746443,1702159,1612825,1425265,1352948,1329536,1259910,1015633,924119,870877,757641,631085,554563,459262,378404,302396,353414,281380,292229,296450,231529,156775,136384,130776,94134,0,76387,72451,
流动资产(万元),7827845,7048250,7034631,6392644,5656902,5270601,4832568,4291551,3640812,3490540,3080125,2832181,2632998,2538787,2305557,2186576,2188468,2081995,2067233,1976562,1938435,1981827,1994057,1703201,1486029,1395966,1207976,1140274,980683,1077763,832871,741422,688079,574979,490908,497547,441773,362812,275128,337680,132992,230782,220151,219052,121333,102411,127238,91342,0,72990,38705,
总负债(万元),7019579,6241550,6060577,5444520,4700562,4398100,3906989,3366539,2776419,2635084,2201805,2021664,1959147,1848842,1679229,1558856,1620629,1510600,1502428,1377732,1409577,1454435,1472335,1193580,1188186,1106638,931771,872536,836848,773983,779831,697380,669246,556032,464122,432799,344380,264007,190226,243571,175606,182120,190150,126398,57386,38500,44666,49408,0,37300,39075,
流动负债(万元),3346072,3149294,3427066,3334239,2795200,2433757,2926992,1901720,1863648,1486308,1150548,1186889,1221576,1214651,992030,973004,1017823,944546,925685,837678,860763,915905,788453,668265,728261,703651,585931,536526,556154,525638,519686,429735,354115,230949,197133,199847,131428,105305,67024,151370,99404,95918,105199,83752,41896,23011,29176,33918,0,21848,23623,
股东权益不含少数股东权益(万元),715052,707460,700741,691380,701936,627146,638829,638232,617478,604900,653822,662465,637632,640037,625575,623770,573779,575752,569090,576158,531566,528348,522711,509419,477953,470022,463338,450129,463288,456378,206222,196924,172663,172569,166728,121529,114882,114397,112171,109842,105774,104042,100179,98961,93205,91665,86111,44726,0,39087,33376,
净资产收益率加权(%),4.36,3.46,1.44,9.73,4.14,0.71,0.09,8.58,4.16,0.89,1.3,8.38,3.5,3.87,1.58,13.03,4.62,4.92,2.43,13.85,5.85,5.22,2.59,14.22,--,6.19,0,17.36,0,9.41,--,21.98,0,8,--,12.37,0,6.33,0,12.38,0,6.95,0,10.2,0,3.48,0,13.43,0,15.79,14.64,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
