报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),9803,6656,3193,11610,11046,8267,3345,11478,9941,7377,--,7151,--,5134,--,10071,--,6313,--,10188,--,5923,--,5842,--,2237,0,9832,0,4033,--,7483,0,2993,--,5424,0,2498,0,4434,0,1812,0,3784,0,1944,0,2512,0,1541,0,2077,1642,0,0,0,0,
经营活动产生的现金流量净额(万元),72834,52299,2240,98268,70182,58566,8736,-11662,17916,31773,21432,81038,67876,26811,15789,-83041,-74898,-26476,-12552,-49508,-35765,-39608,-29317,30476,22033,25796,12202,25241,28049,2618,-11714,-28629,3285,7877,8655,10965,9557,7009,2336,205,4410,2279,3693,2237,7446,86,1513,13265,8239,10039,2591,2147,0,2460,3398,0,0,
现金及现金等价物净增加额(万元),-122,17005,-12801,-3153,20417,-6303,-9848,9796,10908,893,1286,-39598,-22167,-23154,6554,36103,12847,62786,6539,-4468,-7728,-7352,-10452,17805,14556,19982,14160,10695,14765,4169,2280,1489,10051,15399,5942,9340,5325,5230,5233,6916,10942,8750,798,-5103,-468,-5564,339,4519,1052,2276,131,10567,0,808,274,0,0,
总资产(万元),480196,507851,513061,520151,492965,451102,476405,496939,462627,440727,416191,417873,422798,447729,489423,478520,450897,451755,390294,341728,314580,326749,308926,271914,265811,232241,210509,191411,223844,231553,221138,228767,220742,230110,213661,197582,195237,182606,168501,148623,131307,133792,117452,96560,91728,84597,77715,71831,64521,62424,50672,47050,41149,29501,23948,16772,0,
流动资产(万元),331881,357790,360879,365646,366668,324173,360472,377090,344544,325898,320060,321304,329811,355611,400848,393144,371043,376331,317520,268883,243846,257892,241981,204984,191612,159355,140130,127382,165263,176906,168229,181474,170941,183909,166498,150914,150751,137259,122824,104628,92377,95018,78942,63859,59193,54592,51748,47236,41660,39801,--,--,28233,16748,0,0,0,
总负债(万元),174706,201678,202321,213986,186884,247474,277087,301721,268227,249752,235322,234899,230519,258996,303924,294794,263717,266165,268334,225974,198884,215215,198582,165460,158125,126576,104056,86162,123888,135688,128412,139207,133651,145458,152516,141081,141774,130587,118234,100485,84869,89716,74349,56964,54188,50030,44487,39496,33257,31752,21083,18031,--,20291,16387,11205,--,
流动负债(万元),173105,199989,200643,212421,185083,245612,275239,299903,266682,248207,233921,233498,229665,258143,302821,293284,262824,265272,267448,225089,197937,214269,197636,164514,152888,121338,98555,82160,121452,135688,128412,139207,133580,145387,152389,141052,141745,130558,118205,100456,84840,89687,68349,51435,48659,44501,38958,33967,27728,26223,--,--,7773,13762,0,0,0,
股东权益不含少数股东权益(万元),276070,272324,277146,273426,272079,170094,166517,162975,161288,158077,154967,157403,161240,157963,156911,153768,153423,150367,87826,84950,83840,80988,80618,77755,75981,75155,76728,75911,73982,70480,68470,66498,65697,63387,41860,38270,37364,37027,36023,34630,34331,33401,32659,31593,31677,31029,29833,29074,28703,28190,27247,26711,26815,8224,6816,5096,0,
净资产收益率加权(%),4.33,3.09,1.31,6.66,6.73,5.11,2.15,8.29,7.04,5.03,2.11,7.45,7.04,4.99,2.02,9.07,9.01,7.37,3.33,13.37,11.73,7.74,3.61,8.59,--,3.2,0,13.88,0,5.81,--,13.2,0,6.17,--,14.52,0,6.91,0,13.06,0,5.56,0,12.14,0,6.46,0,8.51,0,0,0,17.08,21.58,18.73,33.14,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
