报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),25400,23338,11729,40490,37211,24931,11897,--,27663,17829,--,24630,--,14035,--,20187,--,12854,--,20065,--,12161,--,13249,--,4073,0,10754,0,6471,0,8815,0,4104,--,3883,0,1023,0,3383,0,2087,0,5043,0,2558,0,4253,0,1853,0,3330,2535,0,0,0,0,
经营活动产生的现金流量净额(万元),48901,30231,7108,-28426,-17141,-21421,-28857,294,-5726,1688,-6775,17716,11476,-74,1823,-225,-6874,291,-26902,27204,2739,-4128,-2587,39596,19867,11366,2339,9124,9868,6804,-3713,12128,4246,7103,3834,8330,6013,4088,-1873,6181,-1165,-994,-1551,5063,1413,2639,1059,4143,229,-2063,-1051,3320,0,1175,1631,0,0,
现金及现金等价物净增加额(万元),5913,19926,11320,-16747,4034,7887,3484,-2105,-9948,-8651,-11384,-32834,-33446,-27779,-18193,-12643,-1719,-4727,-30784,23683,13355,23998,-1875,32854,10631,5735,753,10173,18261,31480,-4556,4383,-2582,-24,2049,3148,3214,3009,-3846,6887,-203,1084,486,-7203,-4431,-2032,-1047,-6767,-6485,-8419,-3359,21666,0,-154,984,0,0,
总资产(万元),794771,765234,774813,757677,774056,765256,743048,642650,588693,560075,541145,515176,496971,447233,459391,470575,432453,410459,293214,293166,290326,281721,226999,207257,176488,158091,155506,146041,156074,167080,129391,121452,123667,114080,109633,98694,94143,98467,91765,88073,83576,78323,75451,68346,73087,72961,73288,66980,62057,53354,53343,49203,46744,16841,14648,12426,9778,
流动资产(万元),468469,412295,426403,412401,412707,428198,395207,335555,301028,276382,264595,255995,245090,234161,253842,270882,247110,243203,172955,174822,185278,184712,142706,123963,107299,92525,94353,89014,102760,124114,86940,79479,84175,75578,72655,61761,56363,61528,55195,52248,48148,44189,42821,36826,42855,44141,46086,42088,40477,40269,43679,0,0,9953,0,0,0,
总负债(万元),357207,358809,376903,373388,396670,400065,386820,330608,287934,267132,264797,246706,239963,216199,236693,246845,211604,209412,119656,120952,118855,132205,97560,80632,62557,48714,45188,38351,53950,60334,64060,58903,66410,60711,55422,47253,46699,51795,42156,39577,36146,32378,27672,21899,28157,29388,28242,23236,19141,14152,15107,11326,9689,7682,7264,7766,6876,
流动负债(万元),302302,302504,324011,333724,348735,353997,334049,285451,216815,195016,182821,166418,162107,154787,184139,200458,156428,163350,102940,106737,118855,132205,97560,80632,62557,48714,45188,38351,53950,60334,64060,58903,64999,59233,53932,45758,45336,50008,40381,38355,35247,30826,26070,20634,27550,28717,27320,22387,18816,14050,14512,0,0,7482,0,0,0,
股东权益不含少数股东权益(万元),415698,382375,374842,361528,356930,343232,333084,287934,278185,268251,251007,242385,231599,208229,199642,199501,174179,155409,148039,148226,141635,130909,123457,122159,111684,107209,107831,105371,100435,99329,59345,56824,51497,48293,49109,46880,44290,43644,46619,45612,44979,43573,45512,44265,42777,41474,42976,41684,40631,39202,38928,37877,37055,9159,7384,4660,2902,
净资产收益率加权(%),15.55,7.2,3.59,13.28,12,8.1,4.12,--,11.22,7.45,3.49,12.57,10,7.41,3.21,21.95,19.76,8.49,3.28,18.06,14,9.63,3.78,15.84,--,4.7,0,18.21,0,10.77,0,17.98,0,8.69,--,9.88,0,2.95,0,8.75,0,5.01,0,11.57,0,6.01,0,10.91,0,4.85,0,20.08,0,18.35,41.47,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
