报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),-13499,-10393,-5134,-34359,-17806,-12769,-7202,-402,-13592,-7559,--,-13693,--,-14491,--,1339,--,-3068,--,7738,--,67,--,3527,--,-3392,0,29,0,-2359,0,-3918,0,-4550,--,1247,0,1523,0,-11992,0,-80,0,2357,0,1178,0,2502,0,0,3189,2642,2065,
经营活动产生的现金流量净额(万元),1684,1348,-5510,47217,16879,23602,-2225,20568,-6119,24864,3973,49164,36304,26602,1469,-19542,7976,24713,11758,22738,24662,18790,25653,43491,36703,36755,16552,13027,16981,23391,9890,-12959,-1454,6588,-10547,14396,32571,26338,11255,2934,28464,23278,5886,-28202,9106,5571,-2572,-21484,9518,0,19032,--,--,
现金及现金等价物净增加额(万元),-37216,-28680,-7510,5937,-41280,-38133,-48729,-30531,-64275,-55762,-38286,55940,4894,1754,-2837,11274,11097,14166,19674,40856,81,-8795,5233,10797,-14723,-11478,-306,23179,20253,1348,5850,-10515,1838,-9406,-7061,12604,13432,8819,6778,-11594,11775,-4494,3559,11604,19116,27104,29752,-1969,-790,0,3635,--,--,
总资产(万元),298806,317443,350377,368623,317944,329817,342695,410468,356443,340958,392168,454348,337936,348898,391651,402551,340851,323526,344236,334330,245918,212626,237177,252465,199017,186427,209616,222588,189408,153792,177711,179897,162998,146502,159785,169660,129242,117582,127116,130231,129239,116834,143518,143280,114277,116016,116022,88083,51585,0,62455,62500,58064,
流动资产(万元),196463,213310,244666,261080,205056,215546,226371,292512,239026,221943,271585,331358,232556,242925,284961,293699,238565,224945,247259,239502,161687,138770,162479,177289,128389,119568,144517,159102,129470,97462,120561,121183,107374,92335,104503,114348,83010,78963,94048,97597,97452,85783,112926,113096,86738,89538,93830,65736,31235,0,42431,46520,43598,
总负债(万元),193653,209171,229024,241505,184365,191032,197120,246530,213650,190142,233448,295326,198213,200374,233303,239282,198155,173845,189763,225602,158472,122182,143910,166996,129591,114156,133191,151328,126517,89970,110710,116689,103108,82618,97693,107002,67928,55581,65235,69292,62544,44087,70731,70554,45616,46512,47819,60764,25888,0,38670,42162,38856,
流动负债(万元),160630,176823,197923,240368,183228,189869,195892,245302,211381,174329,218071,280123,151672,167416,200908,207450,196182,171973,187934,223772,157133,121119,142846,165820,128080,112784,131568,149694,125034,88481,109206,115173,101794,81310,94711,104022,66458,54715,64369,68425,61664,43188,70305,70128,45133,46026,45042,57986,21909,0,34561,40508,39253,
股东权益不含少数股东权益(万元),53927,57112,62359,67476,82471,87147,92675,99881,84589,90793,96953,98343,89241,96473,105913,111173,100640,106766,111647,68609,58224,60623,62669,60504,52001,54525,58615,57519,51949,53981,57574,56136,51669,55095,57122,57605,57600,57936,57547,56510,62537,69368,69398,69273,67021,67870,68204,27319,25696,0,23785,20338,18778,
净资产收益率加权(%),-22.32,-16.64,-7.88,-39,-19.09,-13.62,-7.48,1.75,-15.04,-7.03,-1.42,-12.33,-21.89,-14.16,-4.85,1.46,-10.6,-0.03,2.26,12.5,-3.84,0.2,3.52,4.96,--,-5.34,0,2.45,0,-3.91,0,-2.56,0,-4.68,--,2.28,0,2.49,0,-19,0,0.14,0,4.58,0,2.72,0,12.53,6.46,0,15.48,11.95,12.91,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
