报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),7054,402,-726,4021,6150,-246,-573,2657,4167,-447,--,954,--,-482,--,-92,--,-741,--,-270,--,-876,--,12,0,-820,0,-81,0,-1230,0,-1246,0,-821,--,-4023,0,-1002,0,44,0,71,0,400,0,35,0,-2799,0,-1746,0,2206,2337,501,0,575,0,0,
经营活动产生的现金流量净额(万元),14442,4155,705,10200,12514,2432,-675,14511,16057,5341,92,7613,7758,2111,648,5030,4937,994,-561,6548,5198,1228,-700,3072,5655,3924,2548,3668,2315,151,-2987,4267,5638,3249,-750,2319,3777,724,76,2923,1626,-92,-1075,3141,2157,-151,-286,-769,-620,-1416,-339,3355,0,1206,3039,0,0,0,
现金及现金等价物净增加额(万元),6367,-1233,-1278,-5694,5275,-3246,-1356,3873,7670,5151,1559,2128,-2388,1506,-5283,4460,6071,-1016,3481,-1766,662,-1853,-2044,6612,5305,1255,-951,-1367,1116,1075,363,-217,1114,-458,-341,-2835,2644,-1618,-1103,-5360,2239,2844,874,1097,1138,1096,-2997,-12859,-11980,-9991,-6143,18693,0,268,-321,0,0,0,
总资产(万元),71339,65458,65569,67592,78112,70214,71398,73755,78054,77605,74018,70811,66105,65394,56379,60047,65041,59893,62825,59689,64380,61874,63770,65226,63986,60375,58633,60095,62639,61669,63006,60623,63178,62986,64547,65496,71023,66182,65690,62558,61016,58387,53901,51027,46903,43145,37542,38520,38512,39768,37924,38263,39184,12934,12237,0,12178,8686,
流动资产(万元),19697,13682,12907,14345,25254,17300,18279,19581,22971,21806,21524,17236,12544,16467,9754,15011,20044,12398,16925,13300,19139,16278,16152,18166,15306,11041,8971,9749,11812,10239,10734,9351,9707,8536,8619,8744,15152,10285,11507,11307,18148,18917,17708,15614,16078,15606,9299,12321,13291,14946,--,--,--,0,6637,0,0,0,
总负债(万元),27947,27029,28939,28872,37245,35639,37224,38932,43361,47603,44657,40257,32423,37346,28485,31616,31626,31621,34751,30665,32941,32992,35407,35838,33839,32048,30620,30910,32385,33623,35267,32998,34184,35457,37621,37369,37372,34369,33948,29783,27144,25750,22228,18417,13438,10864,8242,8388,6750,8455,5732,5671,6031,5431,5235,0,5523,1180,
流动负债(万元),17285,15021,15148,15077,22587,20619,20870,22657,19909,20482,29109,25709,20623,25546,23685,30916,31626,31621,34751,30665,32341,32392,34807,35238,31039,29248,26320,26610,27074,27313,27457,25188,25847,25620,26782,26532,25572,22369,21948,17783,16144,17750,17228,13417,13438,10864,8242,8388,6750,8455,--,--,--,0,5235,0,0,0,
股东权益不含少数股东权益(万元),41854,35180,33689,35713,37838,31638,31290,31862,32791,28437,27757,28876,31822,27558,27400,27938,30307,26735,26529,27474,29295,26746,25919,26932,28037,25749,25407,26570,27561,25349,25010,26206,27285,25558,24956,26001,31275,29475,29400,30423,31493,30209,29237,30152,30965,29763,28834,29695,31282,30801,32168,32562,33153,7503,7002,0,6655,7506,
净资产收益率加权(%),19.39,2.39,-1.86,11.4,17.15,-0.71,-1.81,10.71,13.48,-1.53,-3.95,4.44,13.76,-1.37,-1.94,1.68,8.51,-2.72,-3.5,1.91,8.41,-0.69,-3.83,1.35,0,-3.13,0,1.38,0,-3.34,0,1.11,0,-2.5,--,-13.85,0,-3.01,0,1.01,0,0.19,0,1.36,0,0.12,0,-9.08,0,0,0,12.24,0,0,29.61,0,26.17,29.86,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
