报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
净利润(扣除非经常性损益后)(万元),126151,97715,40616,245686,200081,134794,70593,278262,224309,150975,--,237584,--,95329,--,179441,--,97456,--,113250,--,53917,--,81793,--,32514,0,122994,0,80154,0,138280,0,57384,--,78631,0,34935,0,62853,0,31742,0,43025,0,23111,0,23183,0,13870,0,15486,12486,9281,--,10507,--,6452,5297,2692,0,--,--,
经营活动产生的现金流量净额(万元),326193,193836,74439,402051,400116,181706,104144,386926,243101,178406,77135,380618,276818,189412,94176,201243,103072,94765,24509,41336,21725,22455,22169,145438,97157,103773,50025,200020,89226,47736,2528,128238,116099,56919,9606,93235,68890,37489,9692,82740,56314,30705,27955,20323,28481,28939,8015,37422,31647,12610,3493,12398,0,73,--,8477,--,3260,8409,-1188,5444,--,--,
现金及现金等价物净增加额(万元),26921,-1323,7688,571,5021,66388,66818,-38368,-31780,-18284,42363,-40322,-126520,-107355,-53341,88051,-25088,24108,60162,54889,32188,24218,39605,-92518,45921,98474,129381,-9852,-74088,-77082,-35077,114179,107348,54406,9289,3521,15836,6576,3657,-18337,-260,6693,26705,12138,17945,32951,513,10717,19526,-2944,998,-2736,0,-9586,--,-26570,--,-23264,40913,-1339,2081,--,--,
总资产(万元),4643920,4432630,4366916,4159209,3836278,3600001,3495577,3114368,2840516,2650558,2513021,2254146,2053999,1861259,1821373,1741868,1550505,1523752,1504407,1294292,1133145,1034493,1020313,966118,999348,937107,897669,786272,769981,764086,813586,759437,713984,646255,582147,517103,522881,496243,500137,464769,443111,421519,377647,311238,255726,223565,164545,143887,127370,106704,107257,92813,87374,77137,83206,72671,78278,72834,75761,32094,25874,19734,16383,
流动资产(万元),1113010,1012451,1066281,975653,879238,997474,997540,818933,916363,934646,967306,836272,888099,773935,786513,763795,638639,637053,634308,480067,432475,356921,370149,376099,505657,511422,489702,383467,384897,409162,456223,406228,365852,298845,236562,143549,166196,140826,144041,115877,128039,131116,134760,102225,96418,99227,62798,52916,54248,42552,46624,0,--,0,37906,0,43506,0,0,15468,0,4195,7347,
总负债(万元),3196603,3043571,2981305,2830641,2557958,2430764,2224770,1936272,1736211,1651590,1453931,1269865,1161455,1052573,947847,920306,726317,767159,729990,578770,502417,447171,405697,383606,441695,423352,425758,241331,265278,297665,411391,315589,319655,306135,256531,235126,267894,271669,277796,279229,271586,265200,225503,174761,128127,105927,51027,40097,28139,19690,28273,19627,9557,2453,14256,7291,--,6450,15654,16574,13043,7494,9382,
流动负债(万元),1833769,1599647,1380384,1323399,1186036,1233277,1149214,1044137,919128,1018429,959497,822705,779391,674954,668419,675698,459865,533908,502539,372213,330399,286726,334082,320085,393821,386315,389725,198465,211647,217529,327264,255259,268891,209116,171404,153007,181116,169506,146081,134823,91756,70249,64569,51994,53714,50790,40388,29350,14601,12408,20905,0,--,0,14256,0,9508,0,0,13074,0,3494,4005,
股东权益不含少数股东权益(万元),1137988,1095961,1106036,1059408,1027796,957852,1043357,967792,912732,832151,904903,830439,760727,694931,772020,726748,697153,645660,661717,614648,556990,517537,534120,505124,484825,448829,417791,481746,447779,414853,363596,392402,349973,300702,283364,247743,223136,197098,195652,177844,164105,148910,144758,129094,120222,110264,106144,96416,91856,87014,78985,73186,77817,74684,68949,65380,68771,66384,60107,15520,12831,12240,7001,
净资产收益率加权(%),13.11,9.36,4.35,24.17,20.85,13.86,7.48,32.62,26.55,17.44,8.55,31.03,22.38,13.43,5.9,27.87,23.33,15.3,7.52,27.74,18.34,11.66,4.84,22.56,--,10.8,0,35.74,0,21.83,0,45.73,0,21.51,--,38.81,0,16.44,0,41.13,0,23.26,0,36.2,0,20.58,0,26.2,0,0,0,21.11,13.37,13.29,--,15.46,--,10.05,13.66,18.98,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
