报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
经营活动产生的现金流量净额(万元),22604,-29723,-35527,-94321,-114773,-62646,-12392,-22238,-57723,-31686,-22930,-9151,-37144,-63143,-32797,-42876,-32544,-21745,-17739,21256,15124,16516,3701,33394,4608,17072,1702,-8876,-2153,-6632,-9270,14193,-860,-4442,427,9400,187,1672,1864,-12181,507,233,-1460,3729,653,367,-5015,-5757,185,-1978,2312,4343,2918,0,0,
现金及现金等价物净增加额(万元),17176,36275,-38965,5916,-15486,-1245,20162,9063,-12656,-3587,-21427,-247,-6469,-18855,18110,35290,32931,32316,6083,29266,17840,22817,21220,5490,15010,15092,2469,-2337,5586,-2219,-3838,978,1174,4141,4050,2081,-8008,-4400,616,-5201,-11229,-12894,-7165,539,-4938,-442,641,21173,17791,25624,847,354,0,0,0,
总资产(万元),1339156,1346009,1193995,1233987,1172716,1121838,1017579,941643,891993,905904,815724,816268,772925,718846,663331,604046,597139,564144,437249,409865,353235,341150,305256,262553,291471,282169,262021,282940,244457,233027,243787,249475,215829,215981,213339,220593,176314,179467,184395,184185,165177,168758,170659,169500,148094,135020,123195,108142,82267,76695,32258,30236,0,26096,28248,
流动资产(万元),1067411,1076251,920506,964824,868064,819947,716447,711392,681542,708907,634905,632254,600101,577946,519502,463399,469289,435348,306039,275401,250612,241856,206210,165687,204456,195762,166276,186629,151647,140163,153151,157103,132305,135208,134358,135210,93411,90425,95774,96592,72081,80624,86746,83374,89275,85967,0,74613,58486,58788,19466,0,0,0,0,
总负债(万元),1059439,1074546,987254,1031351,914756,869895,760511,744538,697624,719289,634553,641319,594219,530755,480398,441124,453181,440332,324376,309160,281967,267892,239920,198374,230943,222577,202545,224537,186087,174273,182603,189562,155839,156102,153667,160578,121478,123829,126543,127376,113230,116125,116658,115993,97127,86415,75189,61134,37666,32734,20969,19389,0,17010,19773,
流动负债(万元),869199,862833,775208,809856,697966,697070,623956,665354,625005,658042,593195,585788,516019,454491,405761,398236,399807,391449,285897,262060,254027,235952,204280,172934,214993,204177,184245,207937,154337,140273,153353,158262,122239,130352,121367,147028,99406,98527,103131,107476,99207,101980,104103,108836,88725,77892,74639,60684,37666,32734,19969,0,0,0,0,
股东权益不含少数股东权益(万元),252491,244690,180403,176272,171489,165845,160964,155159,151950,147016,141722,135464,128802,123403,117860,112740,101575,96744,92626,85234,68620,70897,62941,61837,58085,57226,57188,56128,55427,55328,55994,54810,54671,54416,54273,54899,52657,52185,51108,50237,49017,48623,47619,46906,46776,45814,45413,44814,43807,43301,11289,10848,0,9086,8475,
净资产收益率加权(%),10.28,6.3,2.4,13.92,11.15,8.01,3.63,13.98,11.94,8.02,3.9,20.15,13.59,9.72,4.11,25.47,16.76,12.41,7.12,27.62,4.65,3.6,1.77,7.46,--,2.71,0,4.47,0,2.63,0,4.4,0,2.32,--,6.31,0,3.79,0,6.35,0,3.36,0,6.59,0,3.58,0,7.56,0,0,0,17.68,0,16.66,19.29,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
