报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
净利润(扣除非经常性损益后)(万元),-1290,-611,-172,-5947,-1293,538,-269,-2472,-747,108,--,351,--,1214,--,-769,--,1890,--,740,--,1458,--,983,--,1428,0,658,0,544,0,1464,0,433,--,-738,0,110,0,-8093,0,-2237,0,219,0,691,0,38,0,29,0,2035,1262,904,--,1523,--,0,0,--,0,
经营活动产生的现金流量净额(万元),4534,-3177,2554,-6360,-1553,-261,1726,138,-2184,-1586,475,728,398,-572,-477,3875,-3776,-981,1055,7595,6717,7992,8976,-5514,-4936,-2885,-719,5017,378,893,2899,5266,1933,1410,2009,-4161,-4515,-2747,-286,-407,-1874,-1236,-893,3142,4203,3643,971,-5295,-3844,-6273,-3651,-8348,0,-9621,--,-194,--,-819,125,-1079,0,
现金及现金等价物净增加额(万元),-24929,-42938,-5598,43402,951,-2001,-1427,261,38781,-763,-1540,-1527,-2444,-3558,-1781,1073,-3238,-860,831,-1574,-1126,-550,-1063,-5279,-5063,-4526,-2140,4393,-380,-165,2919,3480,-1053,-1125,160,-1101,-864,-28,-2733,-4468,-4671,-2231,-2322,-246,1786,1460,-700,-4945,-6909,-3916,-4384,-4016,0,-5285,--,18407,--,-563,-567,5563,0,
总资产(万元),89519,88303,94089,90258,92243,92764,93537,88797,85351,50010,55005,55881,53866,52436,51515,55542,48331,48007,51117,52647,41316,54907,53941,45382,31343,27862,29978,34641,26554,27383,27919,29151,27476,24206,25697,26311,25354,25001,25739,48487,52302,52793,51885,54671,54751,50849,54784,54480,52142,54218,46538,51220,44636,45722,41839,35025,31298,12415,13195,14382,9402,
流动资产(万元),47154,46165,73898,69930,72267,72825,73294,68399,67677,32097,32846,33434,32519,31047,30169,34518,21535,21447,22535,24519,17528,27280,34540,27889,20088,17359,19398,24543,17187,18125,17422,18574,17362,14636,16094,17312,16136,15795,13019,40134,43575,43727,42715,45398,45297,41811,45726,45589,43996,46097,38689,43576,0,0,35772,0,25613,0,0,8322,7452,
总负债(万元),20422,19186,24142,20461,23970,23715,26739,22756,17960,20387,28791,29598,26123,25610,24604,30157,22781,21461,24729,27720,16611,26853,26485,19073,7640,4121,6260,12031,3482,4901,6001,8402,6571,4889,7124,7841,5644,5448,6665,24686,23454,21978,19258,21378,21182,17546,22035,22035,18304,20452,12817,17480,10991,12455,10064,7571,--,4112,5446,7037,6482,
流动负债(万元),20206,18268,23527,20435,23961,23706,26730,22747,17952,20379,28783,29590,26087,25574,24568,30120,22745,21423,24691,27682,16503,26852,26484,19054,7620,4065,6063,11833,3482,4901,6001,8402,6571,4889,7124,7841,5644,5448,6665,21386,19115,17678,14915,17078,16836,12846,17035,17035,13304,15452,7817,12480,0,0,10064,0,3782,0,0,7037,6482,
股东权益不含少数股东权益(万元),68805,68849,69705,69548,68187,68928,66672,65895,67144,29397,25960,26028,27488,26542,26626,25101,25297,26292,25842,24398,24183,24545,23929,22774,23057,23325,22935,21828,22485,21897,21327,20521,20696,19299,18543,18440,19581,19426,19043,19134,23955,25376,27248,27885,28378,28129,27637,27333,27991,27929,27950,27896,28403,28036,27682,27136,27516,8303,7749,7346,2920,
净资产收益率加权(%),0.82,0.88,0.23,1.85,3.44,4.52,1.19,3.49,9.28,12.11,-0.26,3.5,9.08,5.57,5.9,3.38,4.18,8.05,5.75,6.89,6,7.22,4.95,4.6,--,6.42,0,6.43,0,6.74,0,10.57,0,2.41,--,-2.69,0,2.22,0,-36.37,0,-8.29,0,0.78,0,2.5,0,0.36,0,0.12,0,7.18,0,0,--,10.84,--,0,14.93,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
