code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
600101,明星电力,1.978,10.31,10.27,10.4,9.91,10.11,12644622.0,3.90051,129276007.0,34.367,1.7650000000000001,334228.525287,334228.525287
600758,红阳能源,1.974,8.78,8.76,8.93,8.46,8.61,3229983.0,2.8074500000000002,28087347.0,146.333,5.366,1177292.035936,101014.12828
600366,宁波韵升,1.973,16.02,16.0,16.19,15.54,15.71,12063570.0,2.34473,192149101.0,41.621,2.474,891387.92385,824225.3955
600248,延长化建,1.971,7.76,7.73,7.82,7.48,7.61,5305063.0,1.13504,40764221.0,17.942,2.049,367582.8192,362694.0192
600604,市北高新,1.971,23.8,23.96,24.05,22.53,23.34,11351346.0,3.40346,265925603.0,793.333,6.614,1809507.04802,793787.5722
600811,东方集团,1.97,6.73,6.68,6.79,6.55,6.6,11433130.0,0.68593,76481515.0,10.765,1.116,1121760.016702,1121760.016702
000707,双环科技,1.97,6.21,6.15,6.24,5.96,6.09,7678520.0,1.65434,47124872.0,374.096,2.01,288234.520065,288232.793685
002386,天原集团,1.97,6.21,6.16,6.21,5.98,6.09,8331855.0,1.2405,50827543.0,49.169,1.077,417113.159526,417096.101898
002394,联发股份,1.963,15.58,15.5,16.0,15.3,15.28,5230453.0,1.61583,82032363.0,16.574,1.991,504324.6,504324.6
600620,天宸股份,1.961,15.6,15.81,15.97,14.8,15.3,9629234.0,2.10344,148718662.0,86.667,1.9969999999999999,714144.19752,714144.19752
603998,方盛制药,1.958,36.97,37.04,37.3,36.0,36.26,723223.0,0.8060400000000001,26579825.0,38.51,6.04,523984.09128,331716.06078
300090,盛运环保,1.957,9.38,9.39,9.52,8.91,9.2,23398987.0,3.49209,216660069.0,17.306,2.258,993331.74766,628512.539256
600176,中国巨石,1.956,21.37,21.38,21.54,20.75,20.96,9091373.0,1.04184,193189265.0,39.298,3.94,2362509.386824,1864809.2415
603688,石英股份,1.956,17.2,17.0,17.36,16.53,16.87,1875141.0,2.44605,31967637.0,46.486,3.423,384936.0,131855.2
000882,华联股份,1.956,4.17,4.15,4.2,4.05,4.09,26967533.0,1.4308800000000002,111607668.0,124.85,1.436,928278.040893,785914.4373
600787,中储股份,1.953,7.83,7.83,7.97,7.62,7.68,14434158.0,0.7761,112446252.0,26.651,2.263,1722444.208839,1456245.624672
603589,口子窖,1.953,34.46,34.21,34.7,33.6,33.8,2645608.0,4.40935,90708493.0,44.179,5.742,2067600.0,206760.0
600665,天地源,1.946,5.24,5.21,5.28,5.04,5.14,11449483.0,1.32498,59301793.0,15.367,1.832,452800.201004,452800.201004
601968,宝钢包装,1.943,9.97,9.9,10.07,9.6,9.78,5160557.0,2.47707,50975233.0,47.476,4.203,830833.3001,207708.3001
000997,新 大 陆,1.943,18.36,18.54,18.68,17.66,18.01,19615059.0,2.12822,358293684.0,34.0,8.04,1723309.988328,1692180.858024
600132,重庆啤酒,1.938,13.15,13.0,13.19,12.81,12.9,3225290.0,0.66642,42022660.0,87.667,4.707,636422.12537,636422.12537
600798,宁波海运,1.934,5.27,5.23,5.35,5.06,5.17,12431224.0,1.20592,64586890.0,620.0,2.066,543258.449596,543258.449596
002088,鲁阳节能,1.934,12.65,12.66,12.79,12.2,12.41,2158467.0,1.6171,27048528.0,37.206,1.875,295983.041585,168849.56627
002716,金贵银业,1.934,8.96,8.92,9.04,8.65,8.79,7226249.0,2.52382,64142819.0,17.231,2.311,450948.391936,256544.173312
000680,山推股份,1.933,5.8,5.75,5.92,5.54,5.69,23606600.0,2.47233,135196473.0,155.08,1.999,719656.81438,553801.83442
600307,酒钢宏兴,1.929,3.17,3.15,3.2,3.1,3.11,46880517.0,0.7484900000000001,147781173.0,511.29,1.537,1985484.303408,1985484.303408
601231,环旭电子,1.929,10.57,10.64,10.7,10.3,10.37,3489709.0,0.16038000000000002,36614605.0,15.319,3.497,2299951.22406,2299951.22406
300047,天源迪科,1.929,18.49,18.48,18.75,17.51,18.14,8759905.0,3.6463900000000002,159990002.0,97.316,4.755,597884.1346,444194.908837
600605,汇通能源,1.928,16.92,16.93,17.3,16.0,16.6,4409507.0,2.9926500000000003,73781275.0,313.333,5.104,249307.049664,249307.049664
000610,西安旅游,1.928,11.1,10.95,11.2,10.62,10.89,2803094.0,1.43672,30651099.0,-104.717,3.437,262790.17011,216565.53546
300450,先导智能,1.927,76.69,76.8,77.5,74.02,75.24,1628150.0,4.78868,123636198.0,59.7,16.058,1042984.0,260746.0
600517,置信电气,1.923,10.07,10.06,10.14,9.75,9.88,11138613.0,1.00017,111363592.0,43.783,5.527,1365660.997761,1121464.683
600493,凤竹纺织,1.921,12.2,12.18,12.55,11.9,11.97,7624833.0,2.8032500000000002,93055827.0,331.522,5.245,331840.0,331840.0
600805,悦达投资,1.921,9.02,9.0,9.09,8.82,8.85,7539617.0,0.88785,67791706.0,7.216,1.215,767506.833588,765980.3393
300037,新宙邦,1.921,38.73,38.7,39.84,36.81,38.0,7593992.0,6.99104,290781606.0,49.654,3.694,712712.883732,420702.994467
002293,罗莱生活,1.919,13.28,13.17,13.4,12.99,13.03,2965529.0,0.42373000000000005,39119424.0,9.352,3.774,932010.984,929418.771824
300199,翰宇药业,1.919,17.53,17.38,17.8,17.0,17.2,11093501.0,2.23555,193277466.0,40.767,6.237,1560198.682586,869891.714147
000751,锌业股份,1.915,4.79,4.75,4.82,4.65,4.7,15496699.0,1.09918,73592362.0,79.833,3.3689999999999998,675327.384641,675313.988448
600005,武钢股份,1.911,3.2,3.2,3.27,3.13,3.14,47136284.0,0.46698000000000006,150718639.0,25.6,0.929,3230009.54336,3230009.54336
600963,岳阳林纸,1.91,5.87,5.85,5.94,5.7,5.76,13969045.0,1.33911,81742249.0,587.0,1.202,612334.419876,612334.419876
600789,鲁抗医药,1.906,9.09,9.06,9.16,8.73,8.92,15878037.0,2.73018,142951260.0,-41.318,2.919,528652.106775,528652.106775
002380,科远股份,1.9,32.18,31.6,32.93,30.62,31.58,3388585.0,3.32151,107353618.0,76.619,3.3890000000000002,656472.0,328298.306916
601969,海南矿业,1.897,11.28,11.2,11.38,11.02,11.07,2072521.0,0.24136000000000002,23197593.0,45.12,4.905,2105603.76,968579.76
300086,康芝药业,1.897,11.82,11.89,11.94,11.35,11.6,9848887.0,2.27049,115159598.0,60.03,3.044,531900.0,512725.113744
002600,江粉磁材,1.893,8.61,8.68,8.7,8.23,8.45,11981850.0,3.09573,102305179.0,861.0,2.826,757671.104148,333245.316222
600073,上海梅林,1.892,10.23,10.15,10.34,9.88,10.04,11681669.0,1.24574,118429479.0,64.138,3.049,959297.249856,959297.249856
600796,钱江生化,1.891,8.62,8.59,8.72,8.2,8.46,7572207.0,2.51233,64339820.0,123.143,4.632,259808.648128,259808.648128
000005,世纪星源,1.889,7.55,7.55,7.69,7.28,7.41,20211112.0,2.2119,152183204.0,159.958,10.789,799195.31571,689875.970285
300399,京天利,1.888,39.94,39.5,40.5,38.51,39.2,1581191.0,3.55767,62306042.0,70.07,6.693,607088.0,177511.580628
600999,招商证券,1.887,16.2,16.17,16.3,15.72,15.9,20789456.0,0.43283000000000005,333930062.0,22.425,2.055,9409179.55698,7781021.72298
600098,广州发展,1.885,9.19,9.16,9.26,8.81,9.02,7553827.0,0.27708000000000005,68473436.0,20.527,1.737,2505374.636802,2505374.636802
603609,禾丰牧业,1.885,10.27,10.22,10.38,10.06,10.08,2070600.0,0.49489000000000005,21127665.0,20.54,3.347,853618.233663,429688.446382
002226,江南化工,1.884,7.03,6.99,7.07,6.81,6.9,6438818.0,0.8139900000000001,44750787.0,17.332,1.951,556269.131376,556087.900788
300348,长亮科技,1.883,49.78,49.26,50.5,47.01,48.86,2208682.0,3.72683,108514162.0,70.67,14.55,727385.36,295017.775004
600243,青海华鼎,1.882,8.66,8.65,8.77,8.28,8.5,4001135.0,1.68931,34213729.0,-433.0,2.866,380044.1,205112.1
300034,钢研高纳,1.881,20.58,20.48,20.85,19.11,20.2,7535176.0,2.3546,151271020.0,59.394,5.799,659234.707068,658599.377772
600689,上海三毛,1.879,16.27,16.02,16.39,15.41,15.97,9127640.0,5.99697,145890490.0,54.233,9.462,327012.915061,247636.140661
000541,佛山照明,1.876,10.86,10.9,11.0,10.45,10.66,8384660.0,0.8600800000000001,90378379.0,40.222,3.026,1381536.294648,1058708.236818
000608,阳光股份,1.876,5.43,5.36,5.53,5.13,5.33,8909548.0,1.18808,47828135.0,-6.962,1.229,407202.926787,407202.926787
002699,美盛文化,1.875,34.23,34.21,34.71,33.0,33.6,4463021.0,1.19895,151148770.0,72.83,13.59,1526658.0,1274196.3465
600346,大橡塑,1.874,10.33,10.29,10.6,9.81,10.14,18449916.0,2.7628500000000003,189613892.0,-15.418,14.663,689823.807786,689823.807786
002729,好利来,1.874,57.61,56.78,59.49,56.36,56.55,310036.0,1.7536,17879187.0,90.016,10.157,384143.48,101854.48
002222,福晶科技,1.873,15.77,15.95,16.02,15.03,15.48,8849902.0,3.17957,138027507.0,-292.579,7.277,449445.0,438937.116253
300145,南方泵业,1.864,37.7,37.73,38.37,36.27,37.01,1293775.0,0.7243200000000001,48210424.0,49.605,6.255,1256101.35768,673393.97684
300110,华仁药业,1.863,10.39,10.3,10.45,10.02,10.2,13236376.0,2.02257,135749514.0,129.875,4.664,690800.278065,679956.742097
600321,国栋建设,1.862,3.83,3.79,3.87,3.72,3.76,13682185.0,1.1586400000000001,52085365.0,766.0,2.082,578540.65,452277.04
000628,高新发展,1.86,12.05,11.58,12.19,11.41,11.83,5554557.0,2.9548900000000002,65773445.0,-63.089,5.892,375333.4,226514.4299
000703,恒逸石化,1.858,8.77,8.78,8.9,8.48,8.61,7976672.0,0.69147,69765948.0,-28.29,1.9929999999999999,1145478.374392,1011696.348002
000537,广宇发展,1.857,7.68,7.59,7.68,7.39,7.54,10816241.0,2.10961,81942572.0,13.964,2.032,393767.102208,393763.876608
002561,徐家汇,1.856,13.17,13.08,13.21,12.82,12.93,2578659.0,0.6675300000000001,33575239.0,21.208,2.888,547559.871,508752.985692
600038,中直股份,1.855,41.74,41.51,42.41,40.13,40.98,5818786.0,1.48193,240829016.0,74.152,3.847,2460475.812584,1638921.1
600078,澄星股份,1.846,6.07,6.08,6.11,5.86,5.96,10375008.0,1.56587,62402191.0,178.529,2.25,402181.726627,402181.726627
600423,柳化股份,1.846,6.07,6.07,6.14,5.76,5.96,7970553.0,1.9958900000000002,47845429.0,303.5,2.211,242403.940391,242403.940391
600882,华联矿业,1.841,8.85,8.85,8.96,8.6,8.69,3288923.0,0.8238000000000001,28911969.0,30.517,2.689,353325.669825,353325.669825
002149,西部材料,1.84,18.26,18.0,18.66,17.2,17.93,2864520.0,1.6403400000000001,51376591.0,608.667,3.9290000000000003,318874.38,318874.38
000156,华数传媒,1.838,21.61,21.52,21.78,20.83,21.22,10013782.0,1.83111,214133835.0,65.485,3.659,3097473.460222,1181782.688035
002635,安洁科技,1.838,21.05,21.01,21.35,20.04,20.67,3964371.0,2.15775,82468113.0,30.071,3.694,818535.87233,386744.64035
300161,华中数控,1.838,23.83,23.9,24.16,22.04,23.4,3644351.0,2.33053,85115884.0,359.97,4.825,385438.335,372639.992645
300374,恒通科技,1.836,21.08,20.85,21.36,20.32,20.7,793117.0,1.6404800000000002,16645531.0,24.8,5.539,410385.44,101914.422
002151,北斗星通,1.833,37.78,37.66,38.11,36.55,37.1,2860453.0,2.12469,107260410.0,290.615,4.307,1109634.468332,508629.110044
002334,英威腾,1.829,8.35,8.35,8.39,7.98,8.2,10151974.0,1.9726,83543596.0,18.364,3.938,600132.904235,429733.054775
002595,豪迈科技,1.826,18.4,18.16,18.49,18.01,18.07,1443701.0,0.34834000000000004,26389709.0,14.603,5.133,1472000.0,762591.6984
600510,黑牡丹,1.823,8.38,8.3,8.59,8.11,8.23,4149551.0,0.52161,34569452.0,27.933,1.35,877465.63095,666648.0226
600680,上海普天,1.823,39.66,39.58,40.68,38.48,38.95,7104775.0,2.7599400000000003,281168921.0,1652.5,11.235,1515905.686542,1020948.886542
600509,天富能源,1.821,7.83,7.8,7.88,7.62,7.69,6052666.0,0.7216800000000001,47075728.0,20.605,1.5430000000000001,709160.426838,656699.426838
600739,辽宁成大,1.819,16.79,16.73,17.0,16.31,16.49,36754458.0,2.69321,612868312.0,28.745,1.4140000000000001,2568382.781064,2291347.781064
600850,华东电脑,1.819,35.27,35.05,35.6,34.0,34.64,1811828.0,0.56313,63285195.0,45.451,7.478,1134794.216449,1134794.216449
600780,通宝能源,1.818,5.6,5.54,5.65,5.48,5.5,4017420.0,0.35041000000000005,22405089.0,11.368,1.435,642041.41288,642041.41288
000786,北新建材,1.818,8.96,8.95,9.07,8.64,8.8,26119775.0,1.89596,232685266.0,4.928,1.682,1266927.506432,1234379.526912
300165,天瑞仪器,1.818,17.92,17.65,18.19,16.82,17.6,6691480.0,4.870950000000001,118105985.0,56.0,2.782,413736.96,246176.32256
002043,兔 宝 宝,1.813,10.67,10.69,10.91,10.29,10.48,23205527.0,4.9423,246489660.0,118.556,6.069,516694.51526,500987.029004
002297,博云新材,1.813,10.67,10.48,10.78,10.25,10.48,6513577.0,1.78843,68855250.0,1067.0,3.923,425542.018737,388607.717707
600280,中央商场,1.811,7.31,7.28,7.44,7.09,7.18,12792875.0,1.11404,92686529.0,10.296,4.916,839432.791432,839432.791432
000598,兴蓉环境,1.808,5.63,5.6,5.68,5.5,5.53,23501365.0,0.7869900000000001,131625144.0,22.52,2.073,1681241.072926,1681241.072926
000898,鞍钢股份,1.806,4.51,4.49,4.62,4.44,4.43,21243151.0,0.34548,96310814.0,35.234,0.6950000000000001,3262898.338997,2773168.20121
002204,大连重工,1.806,7.33,7.25,7.41,7.14,7.2,7203493.0,0.7459500000000001,52432661.0,366.5,1.085,707847.116728,707847.116728
000063,中兴通讯,1.805,15.79,15.76,15.89,15.4,15.51,28047772.0,0.82767,440303175.0,20.506,2.444,6555211.844515,5350834.374148
600182,S佳通,1.804,15.8,15.85,15.95,15.18,15.52,3327058.0,1.95709,52103851.0,25.687,4.9190000000000005,537200.0,268600.0
002156,通富微电,1.803,12.42,12.4,12.6,11.82,12.2,8975699.0,1.38116,110274162.0,65.368,2.501,929235.847662,807134.46624
002337,赛象科技,1.803,7.34,7.4,7.46,7.08,7.21,7142918.0,1.26469,51912912.0,28.231,3.447,436203.5385,414558.70425
300398,飞凯材料,1.801,60.47,60.84,61.46,58.5,59.4,602942.0,1.67495,36355483.0,43.504,8.836,628888.0,217677.78955
600022,山东钢铁,1.799,2.83,2.82,2.86,2.77,2.78,41978158.0,0.6522100000000001,118257126.0,-13.023,1.5110000000000001,2382979.647023,1821471.710551
600283,钱江水利,1.795,13.61,13.5,13.93,13.0,13.37,11925248.0,4.17946,161063653.0,226.833,2.7640000000000002,480427.226638,388334.13
300120,经纬电材,1.795,13.04,13.0,13.15,12.28,12.81,4987373.0,3.20348,63982920.0,543.333,4.487,267080.140936,203014.597464
002230,科大讯飞,1.794,26.67,26.8,26.88,25.87,26.2,17927743.0,1.9752200000000002,473951677.0,56.745,5.649,3429322.50507,2420660.315388
600756,浪潮软件,1.793,39.73,40.31,40.48,36.5,39.03,24708794.0,8.86423,956903944.0,141.388,12.322,1107462.94344,1107462.94344
000078,海王生物,1.792,17.61,17.5,17.88,16.8,17.3,22239169.0,3.04326,387770815.0,541.846,7.242,1325176.898655,1286882.365233
002738,中矿资源,1.791,27.28,27.8,27.99,25.78,26.8,2326140.0,4.05307,62369277.0,54.56,5.789,339936.08,156565.376
600505,西昌电力,1.79,7.96,7.87,8.03,7.7,7.82,3152006.0,0.8645900000000001,24864412.0,46.962,2.997,290195.73,290195.73
600653,申华控股,1.786,3.99,3.96,4.02,3.89,3.92,14105809.0,0.8077200000000001,55922200.0,-35.031,3.894,696805.746483,696805.746483
002074,国轩高科,1.786,28.5,28.63,28.95,27.52,28.0,6288140.0,2.83838,177937516.0,190.0,8.892,2497597.5,631388.7207
603012,创力集团,1.784,18.26,18.08,18.49,17.58,17.94,1953961.0,2.45472,35272141.0,19.021,2.5060000000000002,581179.28,145349.6
300289,利德曼,1.784,14.26,14.21,14.43,13.61,14.01,4555989.0,1.49503,64210949.0,16.976,2.174,606470.72704,434562.04922
601919,中国远洋,1.783,6.28,6.25,6.41,6.03,6.17,58609643.0,0.76758,365656867.0,157.0,2.622,6415820.296196,4795203.496196
002177,御银股份,1.781,8.0,8.0,8.1,7.63,7.86,17820082.0,2.98072,141057435.0,46.136,3.701,608953.0352,478275.8496
300329,海伦钢琴,1.78,26.87,26.31,27.35,24.9,26.4,28488846.0,23.11577,744821643.0,141.421,6.428,675215.90756,331157.1654
600210,紫江企业,1.779,5.72,5.74,5.77,5.48,5.62,29101774.0,2.02555,164801034.0,50.619,2.151,867573.082376,821813.082376
002499,科林环保,1.777,18.33,18.41,18.51,17.77,18.01,3366808.0,2.60066,61202014.0,229.125,4.967,346437.0,237299.439468
601519,大智慧,1.767,9.79,9.79,9.9,9.48,9.62,15339334.0,0.7717100000000001,149129771.0,181.296,6.711,1945958.3,1945958.3
002463,沪电股份,1.766,4.61,4.6,4.64,4.47,4.53,17232238.0,1.02985,78788003.0,-461.0,2.415,771787.650743,771379.887023
000931,中 关 村,1.764,9.23,9.2,9.35,8.97,9.07,12374467.0,1.8525,113835167.0,452.451,7.871,622883.72562,616551.184145
600137,浪莎股份,1.763,27.71,27.3,28.48,26.26,27.23,3186063.0,3.27725,87232382.0,1385.5,5.821,269389.936348,269389.936348
600157,永泰能源,1.763,4.04,4.05,4.12,3.99,3.97,30816037.0,0.6705500000000001,124925008.0,35.253,2.269,4522634.377392,1856644.530312
601139,深圳燃气,1.763,8.08,8.03,8.17,7.82,7.94,4869664.0,0.22358000000000003,39253671.0,22.444,2.517,1759844.317968,1759844.317968
000783,长江证券,1.763,10.97,10.95,11.05,10.76,10.78,32463004.0,0.6845300000000001,354810742.0,30.472,3.26,5202487.042766,5202376.662626
300216,千山药机,1.763,27.7,27.8,28.22,26.57,27.22,10317053.0,3.85966,282669012.0,37.945,10.158,1001174.7284,740433.51486
300377,赢时胜,1.763,63.5,63.8,65.0,60.25,62.4,4167936.0,9.85191,259736148.0,151.19,17.168,702945.0,268642.34435
600403,大有能源,1.761,5.2,5.3,5.36,5.11,5.11,6540013.0,0.27355,34316510.0,104.0,1.347,1243222.44904,1243222.44904
002332,仙琚制药,1.761,10.98,11.03,11.08,10.5,10.79,13221816.0,2.82756,143204785.0,99.818,4.553,670667.305878,513429.666336
600026,中海发展,1.76,6.94,6.92,6.99,6.7,6.82,28541061.0,1.04315,196304407.0,76.013,1.091,2798230.805534,1898806.805534
601965,中国汽研,1.759,7.52,7.45,7.55,7.25,7.39,3117124.0,0.32430000000000003,23199348.0,11.569,2.002,722807.259984,722807.259984
300497,富祥股份,1.759,70.01,69.9,71.88,67.15,68.8,5000574.0,27.78097,348171231.0,70.717,11.591,504072.0,126018.0
002536,西泵股份,1.758,56.15,56.0,57.6,52.88,55.18,4824081.0,10.4389,270263286.0,133.69,3.567,624777.07458,259483.46825
000623,吉林敖东,1.756,25.49,25.55,25.67,24.8,25.05,13520042.0,1.67549,342119129.0,16.133,1.362,2279923.565717,2056863.259814
300404,博济医药,1.756,32.45,32.3,32.8,31.3,31.89,1935484.0,5.80529,62238157.0,42.697,5.098,432688.3,108188.3
603011,合锻股份,1.755,17.39,17.11,17.67,16.8,17.09,2056880.0,2.10207,35451588.0,86.95,5.454,312150.5,170161.15
000159,国际实业,1.752,6.97,6.93,7.03,6.74,6.85,5325890.0,1.10693,36843155.0,25.988,1.604,335354.087918,335354.087918
300164,通源石油,1.752,7.55,7.54,7.59,7.17,7.42,9306613.0,2.49659,69187407.0,251.667,2.29,305846.813335,281444.14048
600475,华光股份,1.75,15.12,15.15,15.4,14.65,14.86,3744150.0,1.46256,56384778.0,46.509,2.739,387072.0,387072.0
002756,永兴特钢,1.75,40.7,40.5,41.0,39.18,40.0,1514869.0,3.1797,61103274.0,23.125,2.863,814000.0,193902.44346
300292,吴通控股,1.744,33.26,32.82,33.53,32.15,32.69,2231199.0,2.63654,73370546.0,114.69,4.53,1060887.46822,281466.581552
603088,宁波精达,1.742,35.62,35.9,36.12,34.12,35.01,1348700.0,5.3948,47498184.0,60.373,6.265,284960.0,89050.0
002419,天虹商场,1.739,11.7,11.67,11.89,11.23,11.5,4183545.0,0.52281,48419493.0,17.463,2.066,936234.0,936234.0
600060,海信电器,1.736,14.65,14.6,14.74,14.15,14.4,14894348.0,1.13829,215950294.0,13.692,1.693,1916924.99023,1916924.99023
603020,爱普股份,1.736,46.29,45.4,46.5,45.13,45.5,1191614.0,2.9790400000000004,54663236.0,35.909,4.274,740640.0,185160.0
300445,康斯特,1.733,41.1,41.0,41.89,39.01,40.4,1179783.0,5.78325,48297536.0,36.1,9.515,335376.0,83844.0
300453,三鑫医疗,1.733,58.7,58.5,59.44,56.2,57.7,1148468.0,5.78291,66392798.0,71.585,9.033,465843.2,116576.439
601311,骆驼股份,1.732,15.27,15.27,15.56,14.59,15.01,7522340.0,0.88665,113620472.0,19.329,3.023,1300447.79025,1295500.31025
000831,五矿稀土,1.732,15.27,15.31,15.5,14.71,15.01,14786228.0,1.98415,224610055.0,-267.895,6.196,1497817.473987,1137949.202274
002564,天沃科技,1.731,7.64,7.62,7.7,7.32,7.51,16486655.0,3.32025,124078173.0,84.889,1.941,565139.968,379363.48184
000966,长源电力,1.73,12.94,12.9,13.05,12.6,12.72,5523450.0,0.9967600000000001,70912645.0,10.389,2.345,717059.79976,717059.79976
600500,中化国际,1.726,10.02,9.9,10.15,9.77,9.85,9715663.0,0.56384,96980758.0,24.439,1.911,2087178.696342,1726570.920342
002024,苏宁云商,1.726,11.79,11.8,11.93,11.5,11.59,67430531.0,1.34965,792680781.0,98.25,2.951,8704607.87385,5890461.033924
300058,蓝色光标,1.726,10.02,9.96,10.12,9.63,9.85,30595963.0,2.12654,303171739.0,13.36,4.457,1935031.811946,1441641.849642
300107,建新股份,1.724,5.9,5.9,5.93,5.67,5.8,9071957.0,2.73844,52817956.0,39.333,3.606,318183.0942,195456.02305
600118,中国卫星,1.72,32.53,32.4,33.16,31.33,31.98,15958049.0,1.3495300000000001,514747580.0,108.433,8.633,3846637.156155,3846637.156155
600619,海立股份,1.72,12.42,12.21,12.79,11.82,12.21,6278618.0,1.97085,77677762.0,88.714,2.906,1075957.83351,395669.537694
000540,中天城投,1.717,7.11,7.03,7.15,6.93,6.99,31852584.0,0.81252,224561582.0,5.821,3.432,3329666.395389,2787284.490561
603008,喜临门,1.715,16.61,16.75,16.88,15.58,16.33,6965099.0,3.5129,113707518.0,55.367,4.148,523215.0,329329.584375
000062,深圳华强,1.714,24.92,24.96,25.26,23.6,24.5,8445571.0,1.2663,207399199.0,34.611,6.745,1797521.400808,1662038.333424
002382,蓝帆医疗,1.71,22.6,22.42,22.95,22.02,22.22,2577824.0,1.07871,58058821.0,86.923,4.874,558672.0,540076.62282
600127,金健米业,1.709,5.95,5.93,5.99,5.77,5.85,7252824.0,1.3321100000000001,42745722.0,311.518,4.725,381861.01471,323953.472115
601599,鹿港科技,1.705,17.3,17.34,17.47,16.6,17.01,10807748.0,3.07529,185197917.0,96.111,4.527,660769.56079,607987.66042
600835,上海机电,1.704,23.28,23.19,23.5,22.78,22.89,3515234.0,0.43586,81504424.0,27.714,2.987,2380937.109024,1877542.0104
300009,安科生物,1.704,32.82,32.0,33.28,30.3,32.27,12913431.0,5.26914,412181685.0,86.368,14.999,1338609.257442,804341.601402
300096,易联众,1.704,17.31,17.5,17.5,16.3,17.02,12582881.0,3.03804,213440643.0,158.807,10.592,744330.0,716941.254231
600255,鑫科材料,1.703,4.18,4.14,4.19,4.04,4.11,18672327.0,1.19407,77163942.0,209.0,2.393,739690.10599,653647.5
300290,荣科科技,1.702,16.13,15.91,16.31,15.15,15.86,18460369.0,12.043,293998275.0,38.524,6.286,518466.028676,247252.037458
300387,富邦股份,1.702,23.3,23.24,23.49,22.27,22.91,1715605.0,4.1961,39357145.0,27.412,4.5809999999999995,290504.4,95263.71362
002413,雷科防务,1.699,44.29,44.3,44.79,42.5,43.55,9793104.0,4.44132,429332053.0,295.267,6.898,1405762.974557,976594.5
600801,华新水泥,1.698,6.59,6.59,6.64,6.35,6.48,7131852.0,0.7331500000000001,46625648.0,8.037,1.023,986899.503175,641056.303175
600837,海通证券,1.695,12.6,12.6,12.7,12.25,12.39,46785378.0,0.57816,585034535.0,15.75,1.404,14492142.0,10196085.2868
600613,神奇制药,1.694,15.61,15.51,15.85,15.0,15.35,3247288.0,1.83224,50208379.0,39.025,3.821,833685.811308,276656.323468
000985,大庆华科,1.693,19.82,19.7,20.19,19.01,19.49,1264057.0,0.97506,24710517.0,184.544,5.377,256945.489,256945.489
300415,伊之密,1.688,16.27,16.37,16.55,15.56,16.0,2276937.0,3.7949,36661188.0,19.369,5.225,390480.0,97620.0
601688,华泰证券,1.682,15.11,15.06,15.24,14.6,14.86,29833315.0,0.54803,446807151.0,18.862,1.4020000000000001,10822943.6568,8225465.63432
000030,富奥股份,1.681,7.26,7.25,7.36,7.09,7.14,4585394.0,0.8176100000000001,33099266.0,15.125,2.074,938900.594808,407163.845418
603167,渤海轮渡,1.68,9.08,9.02,9.14,8.88,8.93,6865628.0,1.42618,61847201.0,21.964,1.562,437111.2,437111.2
600339,天利高新,1.679,5.45,5.43,5.51,5.28,5.36,5102787.0,0.8826,27647862.0,-18.607,4.478,315094.30496,315094.30496
300345,红宇新材,1.677,11.52,11.6,11.7,10.97,11.33,9862278.0,3.36968,112639486.0,96.0,2.21,508372.396416,337163.816448
300373,扬杰科技,1.677,15.16,15.02,15.3,14.56,14.91,4449012.0,3.5031600000000003,66769058.0,21.971,3.161,635696.7,192532.0
600859,王府井,1.675,20.64,20.58,20.75,20.1,20.3,4741155.0,1.02452,97094303.0,15.011,1.321,955153.333632,955153.333632
600310,桂东电力,1.674,7.29,7.24,7.33,7.06,7.17,7716280.0,0.93217,55603540.0,52.484,2.705,603447.975,603447.975
600579,天华院,1.673,11.55,11.6,11.68,11.0,11.36,2087317.0,0.8166300000000001,23763110.0,72.188,6.48,452841.585735,295218.0
300133,华策影视,1.673,23.7,23.55,23.97,23.12,23.31,7203628.0,1.02884,169545255.0,38.226,6.37,2587189.05387,1659402.14634
000910,大亚科技,1.672,12.77,12.78,13.1,12.25,12.56,7376416.0,1.3983700000000001,93611151.0,41.194,2.5869999999999997,673617.5,673617.5
600329,中新药业,1.671,17.04,17.01,17.2,16.59,16.76,3544840.0,0.6611,59863989.0,35.5,3.458,1310159.721504,913691.13888
600019,宝钢股份,1.667,5.49,5.53,5.62,5.36,5.4,73922137.0,0.45008000000000004,406439293.0,15.686,0.793,9040667.120676,9016929.074376
601258,庞大集团,1.667,3.05,3.08,3.12,2.98,3.0,76948594.0,1.18746,234366907.0,61.0,1.621,1976434.58761,1976434.58761
600729,重庆百货,1.665,21.98,21.96,22.19,21.0,21.62,4722211.0,1.26835,103021313.0,18.165,1.863,893549.56607,818340.496764
002198,嘉应制药,1.662,7.95,7.85,8.04,7.68,7.82,3981185.0,1.01501,31332347.0,54.79,4.459,403470.32916,311823.283275
600640,号百控股,1.661,16.53,16.1,16.85,15.9,16.26,11740857.0,2.19306,192812932.0,100.916,3.47,884957.591232,884957.591232
300082,奥克股份,1.661,6.12,6.09,6.16,5.92,6.02,4884922.0,0.7292700000000001,29651765.0,22.667,1.508,412439.04,409940.024904
600802,福建水泥,1.66,7.35,7.28,7.5,7.11,7.23,4580914.0,1.19959,33556331.0,56.538,2.682,280677.14451,280677.14451
